step,klcoef,lr,rollout_time,horizon,speed,speed_rl,speed_rl_std,speed_human,inflow,outflow,inflow_hourly,outflow_hourly,collisions,fuel,backlog_step,n_total_veh_step,flow_horizontal,flow_vertical,raw_reward_mean,raw_reward_sum,reward_mean,reward_sum,n_veh_step_mean,n_veh_step_sum,n_veh_unique,policy_loss,kl,entropy,gd_time,total_time
22,0,0.001,12.317,2000,2.91451,2.72155,3.58965,3.0212,517.34,499.789,1862.42,1799.24,0.46875,1575.69,156.316,193.142,765.625,765.625,0.248723,497.445,0.0115586,23.1172,13.1147,26229.5,179.297,-0.92438,9.84212e-12,0.762734,2.25306,10427.8
23,0,0.001,12.3511,2000,2.89135,2.77999,3.5353,2.9503,555.586,535.051,2000.11,1926.18,0.78125,1562.83,138.173,177.37,765.625,765.625,0.265572,531.145,0.0158177,31.6354,13.5572,27114.3,192.082,-1.49633,-1.31345e-11,0.639099,2.34296,10895.1
24,0,0.001,11.846,2000,3.27727,3.1319,3.71798,3.355,589.832,572.152,2123.4,2059.75,0.808594,1644.55,123.257,160.12,765.625,765.625,0.284055,568.109,0.0205065,41.0131,12.8354,25670.7,203.594,-1.98614,-1.88793e-11,0.605886,3.43451,11354.7
25,0,0.001,11.0071,2000,3.8727,3.66606,3.95095,3.98474,631.383,617.266,2272.98,2222.16,0.667969,1789.07,105.752,139.279,765.625,765.625,0.306963,613.926,0.0258834,51.7668,11.7806,23561.2,217.438,-2.53302,1.89352e-11,0.572709,2.19372,11793.2
26,0,0.001,10.348,2000,4.48002,4.19198,4.1261,4.63896,648.832,638.258,2335.8,2297.73,0.828125,1949.45,98.7903,128.76,765.625,765.625,0.317059,634.117,0.027055,54.11,10.6517,21303.3,223.086,-2.65717,4.96509e-12,0.538674,2.22583,12243.5
27,0,0.001,10.3553,2000,4.47138,4.20117,4.0977,4.61956,659.625,649.234,2374.65,2337.24,0.859375,1956.85,93.6614,124.221,765.625,765.625,0.322469,644.938,0.0268759,53.7518,10.8173,21634.5,226.805,-2.64746,-6.18595e-12,0.495514,4.88461,12686
28,0,0.001,10.04,2000,4.71469,4.40748,4.16669,4.8845,661.141,651.953,2380.11,2347.03,1.0625,2015.6,93.5763,122.653,765.625,765.625,0.32332,646.641,0.0256225,51.2449,10.3464,20692.8,227.273,-2.5234,-1.07664e-11,0.494995,3.75121,13100.5
29,0,0.001,10.1709,2000,4.90504,4.56204,4.23563,5.09613,656.949,648.578,2365.02,2334.88,1.1875,2065.24,95.9676,123.816,765.625,765.625,0.32132,642.641,0.0238691,47.7382,9.96011,19920.2,225.836,-2.33004,-3.25361e-11,0.503439,2.06064,13520.6
30,0,0.001,9.50953,2000,5.20798,4.84914,4.28034,5.40758,672.77,665.867,2421.97,2397.12,1.45703,2154.64,87.739,114.503,765.625,765.625,0.329291,658.582,0.0248117,49.6234,9.5623,19124.6,231.27,-2.44356,2.62073e-12,0.437211,2.04534,13933.7
31,0,0.001,9.31064,2000,5.39196,5.00789,4.33256,5.60647,673.25,666.762,2423.7,2400.34,1.76172,2168.55,88.0028,113.864,765.625,765.625,0.328977,657.953,0.0237312,47.4624,9.26474,18529.5,231.363,-2.34183,1.30723e-11,0.427033,2.07928,14349.2
32,0,0.001,9.4153,2000,5.44146,5.05623,4.33239,5.65646,675.211,668.938,2430.76,2408.17,1.84766,2210.29,86.9143,112.666,765.625,765.625,0.32985,659.699,0.0230992,46.1985,9.22194,18443.9,232.012,-2.28243,3.22311e-11,0.41147,3.77055,14745
33,0,0.001,9.19904,2000,5.55963,5.14956,4.37418,5.78964,673.836,667.934,2425.81,2404.56,2.11328,2249.15,87.6385,112.761,765.625,765.625,0.328684,657.367,0.0220389,44.0777,9.02383,18047.7,231.457,-2.18166,-1.40409e-11,0.408336,2.02702,15153.3
34,0,0.001,9.25642,2000,5.547,5.14393,4.37066,5.77273,676.855,670.18,2436.68,2412.65,2.22656,2202.96,86.2099,111.504,765.625,765.625,0.329523,659.047,0.0215904,43.1809,9.07792,18155.8,232.512,-2.1404,-2.19259e-11,0.397079,7.40458,15553.6
35,0,0.001,9.21024,2000,5.58168,5.17679,4.37184,5.80836,680.367,674.266,2449.32,2427.36,2.07422,2235.62,84.2527,109.557,765.625,765.625,0.331947,663.895,0.0215912,43.1825,9.07926,18158.5,233.727,-2.14135,2.62673e-11,0.385388,3.01259,15949.9
36,0,0.001,9.37113,2000,5.47346,5.09247,4.34875,5.68567,683.352,676.469,2460.07,2435.29,1.96875,2189.49,82.7298,108.617,765.625,765.625,0.333313,666.625,0.0213592,42.7184,9.25687,18513.7,234.723,-2.12012,1.31807e-11,0.377574,2.24295,16369.2
37,0,0.001,9.9646,2000,5.53476,5.15024,4.35439,5.749,685.363,678.668,2467.31,2443.2,2.01953,2238.71,81.8494,107.537,765.625,765.625,0.334285,668.57,0.0210603,42.1206,9.18751,18375,235.344,-2.08584,5.42146e-12,0.355802,2.30054,16783.8
38,0,0.001,9.44833,2000,5.63345,5.22848,4.37386,5.8599,683.008,677.137,2458.83,2437.69,2.21875,2267.74,83.2302,108.4,765.625,765.625,0.333021,666.043,0.0202473,40.4945,9.02242,18044.8,234.625,-2.0062,2.08456e-11,0.349061,2.00433,17184.8
39,0,0.001,9.05575,2000,5.76316,5.33689,4.39929,6.00233,684.926,678.977,2465.73,2444.32,2.43359,2266.6,82.3016,106.957,765.625,765.625,0.333404,666.809,0.0198596,39.7191,8.8584,17716.8,235.219,-1.97254,2.81951e-11,0.348907,3.33573,17596.1
40,0,0.001,9.53488,2000,5.725,5.30449,4.39925,5.96078,686.586,680.637,2471.71,2450.29,2.1875,2247.12,81.4643,106.333,765.625,765.625,0.33485,669.699,0.0198073,39.6145,8.92845,17856.9,235.848,-1.96828,1.04056e-11,0.351357,2.04092,18004.7
41,0,0.001,8.93931,2000,5.85061,5.40965,4.41842,6.09862,684.5,679.227,2464.2,2445.22,2.46484,2302.7,83.224,107.505,765.625,765.625,0.333451,666.902,0.0190318,38.0636,8.73662,17473.2,235.129,-1.89575,8.5526e-12,0.348311,2.08697,18418
42,0,0.001,8.82309,2000,6.00614,5.52704,4.44725,6.27765,683.094,678.777,2459.14,2443.6,2.21094,2322.84,84.1276,107.717,765.625,765.625,0.333861,667.723,0.0187661,37.5321,8.52807,17056.1,234.672,-1.86075,-9.85665e-12,0.344443,1.96367,18831.7
43,0,0.001,9.31646,2000,5.76639,5.34606,4.3854,6.00185,689.52,684.277,2482.27,2463.4,2.17578,2284.4,80.383,105.19,765.625,765.625,0.336699,673.398,0.0191389,38.2777,8.9009,17801.8,236.961,-1.90596,4.22835e-11,0.343444,3.82962,19250.6
44,0,0.001,8.89479,2000,5.91288,5.46694,4.41813,6.16376,688.379,682.941,2478.16,2458.59,2.40625,2287.21,80.7097,104.881,765.625,765.625,0.335455,670.91,0.0184486,36.8972,8.69886,17397.7,236.383,-1.83961,-7.73462e-13,0.339943,2.20566,19659.5
45,0,0.001,8.77273,2000,6.02284,5.53952,4.46008,6.29696,683.078,678.352,2459.08,2442.07,2.60547,2322.8,84.2863,107.783,765.625,765.625,0.332662,665.324,0.0173968,34.7936,8.49762,16995.2,234.648,-1.73386,1.18243e-11,0.335927,2.01508,20049.5
46,0,0.001,8.96592,2000,6.13985,5.63342,4.4756,6.4282,683.469,679.117,2460.49,2444.82,2.73047,2377.93,83.8487,106.909,765.625,765.625,0.332732,665.465,0.0170996,34.1991,8.36081,16721.6,234.816,-1.70547,-1.58661e-11,0.339036,8.02492,20473.3
47,0,0.001,8.72467,2000,6.09592,5.59135,4.46852,6.38331,684.188,680.406,2463.08,2449.46,2.24219,2357.27,83.8505,107.122,765.625,765.625,0.334598,669.195,0.0173047,34.6094,8.43934,16878.7,235.07,-1.7253,7.77239e-12,0.348415,2.24917,20830
48,0,0.001,9.05919,2000,6.01667,5.5401,4.43977,6.28648,689.086,684.148,2480.71,2462.93,2.50391,2336.24,80.8736,104.604,765.625,765.625,0.335814,671.629,0.0173209,34.6418,8.57228,17144.6,236.602,-1.73102,-2.53908e-11,0.3431,1.98599,21189.3
49,0,0.001,8.8639,2000,5.92637,5.47861,4.41137,6.1783,695.02,689.082,2502.07,2480.7,2.48047,2289.16,77.9956,102.308,765.625,765.625,0.33834,676.68,0.0177017,35.4034,8.74675,17493.5,238.531,-1.77449,-6.64766e-11,0.329961,3.43954,21561.8
50,0,0.001,8.85784,2000,5.9335,5.4824,4.41179,6.18756,696.586,690.91,2507.71,2487.28,2.62109,2298.58,76.8273,101.166,765.625,765.625,0.338902,677.805,0.017555,35.1099,8.76096,17521.9,239.117,-1.76279,1.23451e-11,0.329706,1.9793,21925.9
51,0,0.001,8.93923,2000,5.78866,5.36332,4.38143,6.02717,700.832,694.555,2523,2500.4,2.23438,2266.99,74.8286,99.9236,765.625,765.625,0.341691,683.383,0.0180181,36.0362,9.00471,18009.4,240.551,-1.80556,2.40162e-11,0.34781,2.03632,22314.1
52,0,0.001,9.04476,2000,5.78009,5.35387,4.38887,6.0193,698.594,692.676,2514.94,2493.63,2.13672,2253.11,76.0018,101.105,765.625,765.625,0.340996,681.992,0.0175355,35.0709,9.01013,18020.3,239.789,-1.76424,-3.56906e-11,0.349114,2.10109,22688
53,0,0.001,9.35354,2000,6.02263,5.51062,4.47553,6.31545,686.625,682.469,2471.85,2456.89,2.24219,2305.02,82.3609,106.013,765.625,765.625,0.335629,671.258,0.0158214,31.6428,8.59173,17183.5,235.891,-1.58629,-5.43521e-12,0.352933,2.04225,23071.8
54,0,0.001,11.1624,2000,5.96706,5.49063,4.44114,6.23718,694.23,688.387,2499.23,2478.19,2.26953,2271.31,78.2128,102.316,765.625,765.625,0.33852,677.039,0.0163697,32.7395,8.70878,17417.6,238.289,-1.64343,4.26563e-11,0.342691,2.02403,23506.9
55,0,0.001,10.7768,2000,6.05237,5.54897,4.47047,6.33935,689.109,684.969,2480.79,2465.89,2.07812,2297.98,81.2393,104.875,765.625,765.625,0.337289,674.578,0.0158043,31.6086,8.5685,17137,236.715,-1.57691,2.526e-11,0.339917,3.26204,23906
56,0,0.001,8.81764,2000,5.99596,5.51097,4.44335,6.27138,693.934,689.172,2498.16,2481.02,2.20312,2315.3,78.1974,102.212,765.625,765.625,0.339078,678.156,0.0160461,32.0922,8.68439,17368.8,238.301,-1.60729,8.31412e-12,0.335713,2.05382,24280.9
57,0,0.001,9.11162,2000,5.86003,5.41991,4.39748,6.10758,702.199,696.574,2527.92,2507.67,2.10156,2276.87,74.5094,99.3487,765.625,765.625,0.343033,686.066,0.0168921,33.7843,8.92925,17858.5,240.973,-1.7013,1.3533e-11,0.336319,4.45028,24679.4
58,0,0.001,9.45815,2000,5.97761,5.50828,4.42651,6.24313,699.285,693.66,2517.43,2497.18,2.04688,2278.33,76.0125,100.245,765.625,765.625,0.341713,683.426,0.0162893,32.5786,8.74377,17487.5,239.945,-1.63634,-1.82626e-11,0.330693,2.29416,25073.3
59,0,0.001,9.03778,2000,5.85203,5.42056,4.38824,6.09414,704.98,699.305,2537.93,2517.5,2.08203,2275.29,72.898,97.9119,765.625,765.625,0.344447,688.895,0.0168102,33.6203,8.97712,17954.2,242.004,-1.69348,2.2106e-11,0.326057,2.04395,25438.5
60,0,0.001,9.40522,2000,5.72688,5.33653,4.33164,5.9439,715.816,708.914,2576.94,2552.09,1.90234,2250.68,67.2263,93.2202,765.625,765.625,0.349701,699.402,0.0180271,36.0542,9.27331,18546.6,245.504,-1.81876,2.81518e-11,0.318645,2.51743,25813
61,0,0.001,9.18102,2000,5.94886,5.50902,4.39022,6.19578,707.867,701.883,2548.32,2526.78,2.43359,2297.73,71.0685,95.7648,765.625,765.625,0.344857,689.715,0.0164463,32.8926,8.86808,17736.2,242.758,-1.66715,-5.5603e-12,0.316162,2.02308,26198.2
62,0,0.001,9.11849,2000,5.83656,5.42538,4.3602,6.06602,712.488,706.68,2564.96,2544.05,1.92188,2304.45,68.9918,94.3701,765.625,765.625,0.348535,697.07,0.0172277,34.4554,9.07722,18154.4,244.402,-1.73967,-2.87958e-11,0.317627,2.80584,26586.1
63,0,0.001,9.73695,2000,5.61968,5.25408,4.30269,5.82196,721.863,714.441,2598.71,2571.99,2.07031,2219.88,64.1849,90.9025,765.625,765.625,0.352045,704.09,0.0179707,35.9415,9.50201,19004,247.559,-1.82952,-2.90251e-11,0.315825,6.37623,26972.3
64,0,0.001,10.0874,2000,5.50473,5.16588,4.26383,5.69108,729.25,720.594,2625.3,2594.14,1.80469,2159.5,60.8051,88.4775,765.625,765.625,0.355785,711.57,0.0187843,37.5686,9.80203,19604.1,250,-1.90899,-4.55181e-12,0.312258,2.05336,27365.4
65,0,0.001,9.36903,2000,5.68436,5.31261,4.30843,5.8901,724.082,716.535,2606.7,2579.53,2.10547,2233,63.4432,89.9471,765.625,765.625,0.353004,706.008,0.0177442,35.4884,9.42828,18856.6,248.23,-1.80513,5.2836e-12,0.303807,2.03351,27745
66,0,0.001,9.71705,2000,5.85594,5.44631,4.3509,6.08436,716.785,710.73,2580.43,2558.63,2.08203,2270.82,67.0398,92.4803,765.625,765.625,0.35016,700.32,0.0167172,33.4345,9.0942,18188.4,245.867,-1.69503,7.96714e-12,0.297915,3.21404,28119.2
67,0,0.001,9.20165,2000,6.05589,5.57765,4.43276,6.32664,703.855,698.926,2533.88,2516.13,2.33203,2312.81,73.4305,97.5314,765.625,765.625,0.343633,687.266,0.0146866,29.3732,8.70189,17403.8,241.625,-1.4855,-3.50718e-12,0.307506,2.08201,28495.3
68,0,0.001,8.93996,2000,6.02222,5.56538,4.40703,6.27951,708.754,703.02,2551.51,2530.87,2.51562,2324.2,70.8758,95.2621,765.625,765.625,0.345221,690.441,0.0149335,29.867,8.77612,17552.2,243.137,-1.51568,3.07379e-11,0.30252,2.29266,28873.3
69,0,0.001,9.11188,2000,5.88279,5.47252,4.35113,6.11158,718.09,711.695,2585.12,2562.1,2.29297,2267.55,66.2241,91.5891,765.625,765.625,0.350115,700.23,0.016103,32.206,9.06926,18138.5,246.293,-1.63915,-6.37832e-12,0.297974,2.57886,29240.8
70,0,0.001,9.58075,2000,5.81117,5.41516,4.32731,6.03132,722.527,716.332,2601.1,2578.8,2.14453,2286.62,64.2007,90.0749,765.625,765.625,0.352805,705.609,0.0166712,33.3424,9.23204,18464.1,247.781,-1.69368,7.17434e-12,0.300014,8.67086,29616.6
71,0,0.001,9.80163,2000,5.83311,5.43167,4.33979,6.05649,719.918,713.406,2591.7,2568.26,2.07812,2251.58,65.5649,91.2159,765.625,765.625,0.351508,703.016,0.0161049,32.2097,9.15879,18317.6,246.887,-1.63696,-1.88672e-11,0.301257,2.02807,30004.5
72,0,0.001,9.33414,2000,5.77907,5.39408,4.3228,5.99254,725.059,717.863,2610.21,2584.31,2.22656,2246.88,62.9662,89.0255,765.625,765.625,0.353365,706.73,0.016436,32.8719,9.28288,18565.8,248.504,-1.68297,-4.35626e-12,0.296799,3.35953,30389.3
73,0,0.001,9.11017,2000,5.94357,5.51026,4.37257,6.18642,716.996,711.402,2581.19,2561.05,2.19141,2304.52,66.927,91.9381,765.625,765.625,0.350223,700.445,0.0153504,30.7008,8.97016,17940.3,245.922,-1.56186,3.75834e-12,0.299079,2.10863,30750.5
74,0,0.001,9.17838,2000,5.88811,5.48275,4.33667,6.11379,724.277,718.117,2607.4,2585.22,2.35938,2286.85,63.3252,88.9231,765.625,765.625,0.35316,706.32,0.0160042,32.0085,9.14189,18283.8,248.422,-1.63832,-2.44232e-11,0.296319,2.04799,31115.3
75,0,0.001,9.33531,2000,5.76037,5.38343,4.29544,5.96907,731.285,723.547,2632.63,2604.77,2.25391,2225.35,59.8598,86.3052,765.625,765.625,0.356139,712.277,0.0166733,33.3465,9.40883,18817.7,250.703,-1.71001,2.08219e-11,0.294343,2.0357,31470.6
76,0,0.001,9.21864,2000,5.85052,5.45097,4.32868,6.07272,725.246,719.02,2610.89,2588.47,1.89453,2278.44,62.5568,88.3431,765.625,765.625,0.354773,709.547,0.0160897,32.1793,9.2005,18401,248.648,-1.641,-1.0253e-11,0.297403,2.13988,31843
77,0,0.001,9.2306,2000,5.8328,5.43573,4.31737,6.05356,728.07,720.945,2621.05,2595.4,2.42578,2240.84,61.5906,87.5308,765.625,765.625,0.354408,708.816,0.0158038,31.6075,9.25427,18508.5,249.656,-1.62355,4.68702e-11,0.295048,3.45363,32221.2
78,0,0.001,9.79903,2000,5.84637,5.43812,4.33297,6.07402,725.691,719.324,2612.49,2589.57,2.22656,2293.06,62.5028,88.3001,765.625,765.625,0.354096,708.191,0.0155331,31.0662,9.21979,18439.6,248.758,-1.5925,-1.86815e-11,0.300342,2.04766,32588.9
79,0,0.001,9.41042,2000,5.72385,5.34862,4.28808,5.93169,734.445,726.723,2644,2616.2,2.19531,2203.74,58.3127,85.0388,765.625,765.625,0.357873,715.746,0.0164511,32.9021,9.50859,19017.2,251.715,-1.68029,-2.01516e-11,0.30656,2.21328,32955.5
80,0,0.001,9.58216,2000,5.83964,5.42444,4.3496,6.0716,724.387,718.023,2607.79,2584.88,2.09766,2266.37,63.1565,88.8701,765.625,765.625,0.353768,707.535,0.0150887,30.1775,9.20259,18405.2,248.395,-1.53902,-1.65426e-12,0.303159,3.88803,33326.3
81,0,0.001,9.2104,2000,5.88846,5.47179,4.34671,6.12117,726.434,719.324,2615.16,2589.57,2.23438,2240.01,62.2715,87.8615,765.625,765.625,0.354076,708.152,0.0150084,30.0169,9.15435,18308.7,249.043,-1.53257,2.00352e-11,0.295623,2.05249,33693.6
82,0,0.001,9.47913,2000,5.71313,5.33664,4.30004,5.92174,733.516,725.52,2640.66,2611.87,1.99219,2207.7,58.7329,85.4421,765.625,765.625,0.357779,715.559,0.0159146,31.8293,9.50588,19011.8,251.297,-1.63151,1.9864e-11,0.29366,2.05093,34047.5
83,0,0.001,9.75791,2000,5.76567,5.37749,4.31131,5.98129,732.184,724.883,2635.86,2609.58,2.11328,2242.73,59.2994,85.7086,765.625,765.625,0.357158,714.316,0.0155658,31.1316,9.41115,18822.3,251.004,-1.59408,-3.04195e-11,0.289944,2.06194,34405.4
84,0,0.001,9.34851,2000,5.76547,5.38327,4.30498,5.97742,734.738,727.09,2645.06,2617.52,2.19922,2232.21,58.1792,84.6878,765.625,765.625,0.358047,716.094,0.015656,31.312,9.43768,18875.4,251.707,-1.60338,-2.50538e-11,0.28573,2.17574,34765.6
85,0,0.001,9.96467,2000,5.72519,5.34395,4.31717,5.9367,729.684,722.98,2626.86,2602.73,1.98828,2230.77,60.7756,87.3249,765.625,765.625,0.35652,713.039,0.0150668,30.1336,9.4534,18906.8,250.242,-1.55089,-2.55544e-11,0.290991,2.02868,35147.2
86,0,0.001,9.21735,2000,5.899,5.4789,4.35972,6.13386,723.934,717.289,2606.16,2582.24,2.29688,2245.09,63.3392,88.8604,765.625,765.625,0.352902,705.805,0.0138485,27.6971,9.133,18266,248.184,-1.41875,2.8067e-11,0.281713,2.067,35539.8
87,0,0.001,9.61161,2000,5.6308,5.27317,4.27848,5.82818,739.211,731.398,2661.16,2633.03,1.66797,2206.93,55.6536,83.049,765.625,765.625,0.361529,723.059,0.0161982,32.3965,9.72015,19440.3,253.27,-1.65634,-3.4385e-12,0.283528,2.11001,35911.8
88,0,0.001,9.56246,2000,5.67901,5.30962,4.30263,5.8834,735.07,727.539,2646.25,2619.14,1.90625,2215.92,57.6913,84.6471,765.625,765.625,0.359004,718.008,0.0153025,30.605,9.5821,19164.2,251.918,-1.57351,3.313e-12,0.28046,3.73861,36280.2
89,0,0.001,9.62024,2000,5.57288,5.22836,4.26064,5.76252,741.375,732.926,2668.95,2638.53,1.96484,2170.26,54.7552,82.527,765.625,765.625,0.361551,723.102,0.0158949,31.7898,9.83818,19676.4,254.137,-1.63876,-3.57018e-11,0.2801,2.15095,36656
90,0,0.001,10.399,2000,5.71032,5.3407,4.29026,5.91481,738.613,730.41,2659.01,2629.48,2.17969,2215.84,56.3022,83.253,765.625,765.625,0.359756,719.512,0.0152053,30.4105,9.58008,19160.2,253.012,-1.56924,3.77399e-11,0.281154,2.27583,37048.2
91,0,0.001,10.0086,2000,5.46601,5.14785,4.21604,5.64018,749.238,739.75,2697.26,2663.1,1.67578,2181.79,50.929,79.6976,765.625,765.625,0.365686,731.371,0.0167864,33.5728,10.1502,20300.4,256.609,-1.72718,-2.90976e-11,0.28036,2.57024,37423.9
92,0,0.001,10.0757,2000,5.30226,5.00791,4.18961,5.46267,750.832,740.258,2703,2664.93,1.58203,2117.42,50.4106,80.1119,765.625,765.625,0.366174,732.348,0.0167608,33.5216,10.4482,20896.5,257.152,-1.72761,2.6208e-12,0.279324,2.17761,37832.5
93,0,0.001,10.084,2000,5.47138,5.15507,4.21468,5.64441,751.156,741.457,2704.16,2669.25,1.87109,2164.27,49.8725,78.5899,765.625,765.625,0.366051,732.102,0.0165532,33.1065,10.1296,20259.2,257.219,-1.71032,-2.87553e-11,0.274314,2.20444,38228.3
94,0,0.001,9.72053,2000,5.63703,5.29276,4.23673,5.82639,749.348,741.328,2697.65,2668.78,1.89453,2217.46,51.3887,79.184,765.625,765.625,0.365928,731.855,0.0163411,32.6822,9.83918,19678.4,256.734,-1.698,-1.73105e-11,0.270739,2.22311,38598.4
