step,klcoef,lr,rollout_time,horizon,speed,speed_rl,speed_rl_std,speed_human,inflow,outflow,inflow_hourly,outflow_hourly,collisions,fuel,backlog_step,n_total_veh_step,flow_horizontal,flow_vertical,raw_reward_mean,raw_reward_sum,reward_mean,reward_sum,n_veh_step_mean,n_veh_step_sum,n_veh_unique,policy_loss,kl,entropy,gd_time,total_time
22,0,0.001,6.94848,2000,4.8838,4.22182,3.27704,4.97181,595.448,570.189,2143.61,2052.68,12.2031,2133.28,23.7118,44.7611,778.75,782.5,0.254587,509.173,0.00111386,2.22771,2.38886,4777.72,60.7375,-0.237688,5.9693e-11,0.277056,4.27078,19177.2
23,0,0.001,6.99475,2000,4.84257,4.1453,3.30843,4.93601,596.414,572.044,2147.09,2059.36,11.3875,2086.39,23.5196,44.229,778.75,782.5,0.257553,515.106,0.00143847,2.87694,2.38235,4764.7,60.8141,-0.258765,4.6811e-11,0.277403,4.2549,20053.4
24,0,0.001,6.89848,2000,4.90047,4.22197,3.3068,4.99075,596.019,571.097,2145.67,2055.95,12.2188,2130.92,23.6634,44.4575,778.75,782.5,0.255002,510.003,0.00107512,2.15024,2.37297,4745.94,60.7766,-0.248471,-3.90606e-11,0.274906,6.00699,20922.1
25,0,0.001,7.08624,2000,4.79057,4.09222,3.29583,4.88442,595.344,572.002,2143.24,2059.21,10.9,2127.78,23.9181,44.7759,778.75,782.5,0.258751,517.502,0.0015198,3.0396,2.4027,4805.41,60.6891,-0.253957,5.56826e-11,0.273292,6.08722,21796.7
26,0,0.001,6.92545,2000,4.87105,4.18761,3.3105,4.96243,596.078,571.261,2145.88,2056.54,11.8656,2106.72,23.4592,44.2726,778.75,782.5,0.255966,511.933,0.00117241,2.34482,2.38031,4760.63,60.8047,-0.243058,3.87413e-12,0.267873,4.79557,22659
27,0,0.001,6.92557,2000,4.88452,4.1904,3.32633,4.97734,596.734,572.347,2148.24,2060.45,11.6094,2125.59,23.2054,43.8704,778.75,782.5,0.25715,514.3,0.00127829,2.55657,2.37009,4740.17,60.8656,-0.24943,8.98268e-11,0.26316,4.3361,23534
28,0,0.001,6.92164,2000,4.87799,4.19914,3.31808,4.96858,596.625,571.466,2147.85,2057.28,12.2719,2126.52,23.3408,44.1663,778.75,782.5,0.255053,510.106,0.000891018,1.78204,2.37789,4755.77,60.8641,-0.2217,3.53463e-11,0.262911,4.36394,24398.6
29,0,0.001,6.925,2000,4.78798,4.04931,3.34346,4.88825,594.778,571.539,2141.2,2057.54,10.9281,2117.67,24.2447,44.802,778.75,782.5,0.258449,516.898,0.0012931,2.58619,2.39855,4797.1,60.6688,-0.226961,1.46798e-11,0.257014,6.41657,25269.3
30,0,0.001,6.94615,2000,4.94462,4.29684,3.31097,5.03008,595.587,569.733,2144.12,2051.04,12.6906,2115.9,23.7122,44.6821,778.75,782.5,0.25314,506.28,0.000516482,1.03296,2.37106,4742.11,60.7953,-0.188714,-2.45578e-11,0.254722,5.98979,26122.9
31,0,0.001,6.93372,2000,4.8975,4.21697,3.33934,4.98809,596.061,571.686,2145.82,2058.07,11.8031,2154.43,23.7183,44.4739,778.75,782.5,0.256335,512.67,0.00101602,2.03203,2.36995,4739.9,60.7938,-0.224348,2.08398e-11,0.254196,4.7518,26975.9
32,0,0.001,7.04157,2000,4.92098,4.2596,3.34855,5.00861,596.406,571.477,2147.06,2057.32,11.9187,2108.69,23.3411,44.1086,778.75,782.5,0.255941,511.883,0.000904754,1.80951,2.36248,4724.96,60.8625,-0.214811,2.51778e-12,0.253562,4.29469,27829.3
33,0,0.001,6.90492,2000,4.9003,4.19944,3.38479,4.99382,595.873,571.825,2145.14,2058.57,11.7719,2125.61,23.7837,44.2251,778.75,782.5,0.256483,512.966,0.000902032,1.80406,2.3586,4717.21,60.7359,-0.206115,1.38879e-11,0.251548,4.35177,28662.6
34,0,0.001,6.99161,2000,4.84134,4.12456,3.34962,4.93791,596.719,572.378,2148.19,2060.56,11.6188,2098.08,23.3401,43.9993,778.75,782.5,0.257142,514.284,0.00100458,2.00916,2.38403,4768.06,60.825,-0.218981,4.05614e-11,0.252115,5.75149,29513
35,0,0.001,6.97318,2000,4.89814,4.2158,3.3371,4.98905,596.436,572.198,2147.17,2059.91,11.7156,2134.59,23.4369,44.1763,778.75,782.5,0.25681,513.62,0.000935363,1.87073,2.37063,4741.27,60.8563,-0.212366,1.2821e-10,0.249062,6.14338,30345.5
36,0,0.001,6.98954,2000,4.85861,4.17194,3.3379,4.95045,596.178,571.966,2146.24,2059.08,11.4125,2103.43,23.577,44.3174,778.75,782.5,0.257452,514.903,0.00103484,2.06967,2.37757,4755.15,60.7672,-0.219003,4.46585e-11,0.247694,4.7431,31174.9
37,0,0.001,7.17614,2000,4.7588,4.04741,3.32963,4.85501,595.8,571.961,2144.88,2059.06,10.95,2072.71,23.7607,44.6267,778.75,782.5,0.258605,517.211,0.00112838,2.25676,2.41126,4822.53,60.7906,-0.221967,-1.34933e-11,0.251915,4.50401,32002.3
38,0,0.001,7.07795,2000,4.80931,4.12846,3.31134,4.90051,595.623,571.086,2144.24,2055.91,11.1312,2082.62,23.7866,44.8697,778.75,782.5,0.257715,515.43,0.00102345,2.04689,2.40844,4816.88,60.7188,-0.212874,3.86746e-11,0.249925,4.41237,32818.2
39,0,0.001,7.06076,2000,4.83687,4.17233,3.30962,4.92576,595.873,570.555,2145.14,2054,11.9375,2087.26,23.5059,44.7264,778.75,782.5,0.255434,510.867,0.000734772,1.46954,2.40954,4819.08,60.7969,-0.203738,-4.89577e-11,0.249331,6.31956,33642.8
40,0,0.001,7.06833,2000,4.81583,4.16174,3.32111,4.90275,595.375,570.566,2143.35,2054.04,11.2219,2085.42,23.6923,44.8994,778.75,782.5,0.257228,514.456,0.000879902,1.7598,2.40981,4819.61,60.7094,-0.204394,-3.90139e-11,0.252631,6.10363,34448.3
41,0,0.001,7.10895,2000,4.72537,4.04155,3.3216,4.81744,595.83,571.43,2144.99,2057.15,10.9406,2044.32,23.708,44.8752,778.75,782.5,0.258363,516.727,0.00106597,2.13194,2.43062,4861.25,60.7422,-0.229531,2.52807e-11,0.256395,4.73999,35245
42,0,0.001,7.00438,2000,4.80344,4.10856,3.34594,4.8968,595.72,571.519,2144.59,2057.47,11.5344,2117.7,23.7033,44.5733,778.75,782.5,0.256923,513.847,0.000749283,1.49857,2.39929,4798.58,60.7516,-0.196755,9.4417e-12,0.261772,4.53613,36077.4
43,0,0.001,6.96605,2000,4.84792,4.15718,3.34109,4.94042,595.878,571.734,2145.16,2058.24,11.3688,2119.33,23.6395,44.487,778.75,782.5,0.257445,514.891,0.00088356,1.76712,2.39081,4781.62,60.7828,-0.206369,-5.7769e-11,0.264076,4.45249,36948.8
44,0,0.001,7.01221,2000,4.80348,4.13471,3.31431,4.89293,595.228,570.317,2142.82,2053.14,11.5531,2088.73,23.7055,44.9257,778.75,782.5,0.256276,512.552,0.000685878,1.37176,2.41694,4833.87,60.7125,-0.191503,-2.19684e-11,0.262101,6.22548,37815.7
45,0,0.001,7.02521,2000,4.72462,4.02044,3.32477,4.81976,595.159,571.308,2142.57,2056.71,11.1219,2089.13,23.9417,44.9309,778.75,782.5,0.257849,515.698,0.000824498,1.649,2.42455,4849.11,60.6766,-0.191127,-2.35037e-11,0.265421,6.01707,38691.8
46,0,0.001,7.05404,2000,4.7013,4.01054,3.31262,4.79448,595.147,571.584,2142.53,2057.7,10.375,2079.42,23.967,45.1075,778.75,782.5,0.259855,519.709,0.00116971,2.33943,2.43646,4872.92,60.6969,-0.220081,1.92229e-11,0.269766,4.87659,39554.4
47,0,0.001,7.167,2000,4.73838,4.06232,3.32508,4.82915,595.664,571.561,2144.39,2057.62,10.9781,2080.27,23.5287,44.6828,778.75,782.5,0.258335,516.67,0.000953299,1.9066,2.426,4852.01,60.7469,-0.211424,5.52152e-11,0.268896,4.44096,40420.8
48,0,0.001,7.00799,2000,4.69928,4.00676,3.31262,4.79284,595.902,572.195,2145.25,2059.9,10.7625,2064.32,23.6604,44.8213,778.75,782.5,0.259191,518.383,0.00102313,2.04626,2.43633,4872.66,60.7687,-0.214052,-1.8204e-11,0.27186,4.38049,41279.1
49,0,0.001,7.14897,2000,4.7266,4.05447,3.30048,4.81698,595.736,571.337,2144.65,2056.82,10.9156,2072.41,23.5458,44.9074,778.75,782.5,0.25838,516.759,0.000871172,1.74234,2.43931,4878.63,60.7687,-0.207226,-1.61259e-10,0.269392,6.00337,42159.4
50,0,0.001,7.07319,2000,4.63796,3.94017,3.30714,4.73271,595.314,571.986,2143.13,2059.15,10.0437,2055.93,24.0179,45.3154,778.75,782.5,0.260884,521.767,0.00123981,2.47962,2.45985,4919.69,60.7484,-0.218889,2.21303e-12,0.273029,6.09756,43016.8
51,0,0.001,7.09383,2000,4.6687,3.98688,3.28917,4.76086,596.223,571.812,2146.4,2058.53,10.5437,2033.42,23.3256,44.7856,778.75,782.5,0.259547,519.094,0.00104296,2.08591,2.4588,4917.6,60.85,-0.205591,-5.52347e-11,0.272368,4.86786,43883.3
52,0,0.001,7.09462,2000,4.63025,3.95499,3.28628,4.72147,595.384,572.163,2143.38,2059.78,9.75313,2053.06,23.6562,45.2581,778.75,782.5,0.261698,523.397,0.00135709,2.71417,2.47378,4947.56,60.7547,-0.228186,5.50197e-11,0.267476,4.48854,44744.6
53,0,0.001,7.10545,2000,4.6657,4.0089,3.28543,4.75398,595.348,570.9,2143.25,2055.24,10.6,2044.91,23.6521,45.3086,778.75,782.5,0.25895,517.9,0.000942407,1.88481,2.467,4933.99,60.7453,-0.203798,2.35082e-12,0.26359,4.42315,45604.1
54,0,0.001,7.12835,2000,4.71291,4.08574,3.25507,4.79648,594.791,568.913,2141.25,2048.09,11.2469,2057.96,23.5965,45.6812,778.75,782.5,0.256339,512.678,0.000514948,1.0299,2.48478,4969.57,60.6656,-0.171731,2.79618e-11,0.257842,6.46534,46473
55,0,0.001,7.17393,2000,4.64608,3.99442,3.25004,4.73398,595.789,570.359,2144.84,2053.29,10.8531,2024.15,23.1755,45.3309,778.75,782.5,0.258047,516.094,0.000804556,1.60911,2.51079,5021.57,60.8109,-0.199468,4.91754e-11,0.263049,5.93559,47358.1
56,0,0.001,7.36823,2000,4.5651,3.85623,3.30867,4.66207,594.753,571.261,2141.11,2056.54,9.7875,2014.78,24.2741,45.7676,778.75,782.5,0.261162,522.323,0.00115128,2.30256,2.49314,4986.28,60.7188,-0.213879,1.01633e-10,0.276683,4.82527,48229.3
57,0,0.001,7.18078,2000,4.54048,3.86378,3.28246,4.63253,595.134,571.087,2142.48,2055.91,9.86875,2034.88,23.6774,45.5701,778.75,782.5,0.260872,521.744,0.00112181,2.24362,2.51718,5034.36,60.7234,-0.216594,2.08026e-10,0.271029,4.5535,49090.2
58,0,0.001,7.33908,2000,4.51725,3.77262,3.32138,4.6204,594.305,570.841,2139.5,2055.03,9.96875,2004.11,24.5719,45.9715,778.75,782.5,0.260498,520.997,0.00096077,1.92154,2.5088,5017.6,60.6219,-0.191538,1.9228e-10,0.280514,4.6199,49949.6
59,0,0.001,7.12309,2000,4.54169,3.78673,3.33346,4.64633,593.889,570.319,2138,2053.15,10.2219,2004.12,24.7713,46.0243,778.75,782.5,0.259605,519.209,0.000787725,1.57545,2.49897,4997.95,60.5719,-0.173583,6.45054e-11,0.279925,6.07584,50803.4
60,0,0.001,7.20188,2000,4.47537,3.74843,3.29828,4.57628,595.655,571.911,2144.36,2058.88,9.8875,1972.53,23.8259,45.5896,778.75,782.5,0.261237,522.473,0.0011591,2.3182,2.53233,5064.66,60.725,-0.215117,-8.58031e-12,0.277451,6.06778,51661.9
61,0,0.001,7.26828,2000,4.48947,3.79482,3.27139,4.58501,596.164,572.419,2146.19,2060.71,9.49375,1963.15,23.616,45.6235,778.75,782.5,0.262475,524.95,0.00134737,2.69473,2.53987,5079.74,60.8156,-0.235232,-1.08532e-10,0.278164,4.93846,52509.3
62,0,0.001,7.22875,2000,4.50475,3.81532,3.27547,4.59926,595.781,571.155,2144.81,2056.16,10.05,1972.64,23.6285,45.6275,778.75,782.5,0.260452,520.905,0.000979925,1.95985,2.53286,5065.73,60.7719,-0.203962,3.97869e-11,0.277336,4.52643,53359.1
63,0,0.001,7.49552,2000,4.52864,3.86717,3.26452,4.61839,596.2,571.902,2146.32,2058.85,9.64062,1985.56,23.1803,45.3736,778.75,782.5,0.261849,523.698,0.00123834,2.47668,2.535,5070,60.8125,-0.223793,2.08212e-11,0.270223,4.60436,54214.8
64,0,0.001,7.26045,2000,4.46052,3.75505,3.29149,4.55775,594.966,571.312,2141.88,2056.72,9.75313,1980.3,24.0201,46.003,778.75,782.5,0.261273,522.547,0.00108118,2.16236,2.54769,5095.37,60.7547,-0.211875,6.23491e-11,0.277149,5.92136,55063.2
65,0,0.001,7.39202,2000,4.52121,3.86569,3.2613,4.61024,596.217,571.436,2146.38,2057.17,9.9375,1984.86,23.2324,45.5634,778.75,782.5,0.260874,521.748,0.00105911,2.11823,2.54557,5091.15,60.8438,-0.210375,4.56606e-12,0.267277,6.66607,55921.6
66,0,0.001,7.31504,2000,4.4819,3.81717,3.26141,4.57256,596.834,572.962,2148.6,2062.66,9.52187,1989.52,23.0331,45.3673,778.75,782.5,0.262677,525.353,0.00134374,2.68747,2.55731,5114.62,60.9297,-0.237078,-1.15911e-11,0.274208,4.92291,56762.7
67,0,0.001,7.31373,2000,4.44807,3.77028,3.2692,4.54086,595.222,571.05,2142.8,2055.78,9.525,1975.9,23.734,46.0391,778.75,782.5,0.261713,523.425,0.00112455,2.24911,2.56765,5135.31,60.7047,-0.213561,-3.61027e-11,0.271591,7.83837,57606.3
68,0,0.001,7.33543,2000,4.43751,3.76737,3.25583,4.52935,596.43,571.978,2147.15,2059.12,9.52812,1966.77,23.1775,45.6364,778.75,782.5,0.262169,524.337,0.00118333,2.36665,2.57621,5152.42,60.8469,-0.219434,1.9835e-11,0.272188,4.75628,58455.7
69,0,0.001,7.33942,2000,4.43562,3.75552,3.27639,4.52894,596.822,572.816,2148.56,2062.14,9.21562,1976.47,23.0773,45.4206,778.75,782.5,0.263369,526.737,0.00137881,2.75761,2.57072,5141.43,60.8422,-0.232769,9.90017e-12,0.272303,6.12627,59299.8
70,0,0.001,7.52393,2000,4.4284,3.7393,3.288,4.52321,595.559,571.809,2144.01,2058.51,9.18125,1970.52,23.6388,45.9025,778.75,782.5,0.262952,525.903,0.00126862,2.53724,2.57203,5144.06,60.7656,-0.219406,-4.1973e-13,0.272899,6.14751,60146.4
71,0,0.001,7.29629,2000,4.42862,3.6824,3.33464,4.5327,594.172,571.263,2139.02,2056.55,9.39062,1998.66,24.7448,46.4827,778.75,782.5,0.262155,524.309,0.0010832,2.16639,2.55588,5111.77,60.5812,-0.20033,-4.51596e-11,0.273261,4.80714,60988.5
72,0,0.001,7.30071,2000,4.40577,3.70911,3.30674,4.50191,595.52,571.802,2143.87,2058.49,9.08125,1935.28,23.7996,46.0695,778.75,782.5,0.263198,526.395,0.00133946,2.67893,2.57967,5159.33,60.7469,-0.227424,-4.22822e-11,0.260737,4.76046,61834.6
73,0,0.001,7.30637,2000,4.39123,3.67065,3.31023,4.49155,596.139,572.197,2146.1,2059.91,9.49062,1939.47,23.643,45.8585,778.75,782.5,0.262372,524.744,0.00114423,2.28847,2.58779,5175.57,60.8125,-0.220441,-7.88047e-11,0.259026,4.69931,62672.8
74,0,0.001,7.27307,2000,4.35927,3.59385,3.35152,4.46706,593.409,570.197,2136.27,2052.71,9.59688,1941.16,25.0164,46.7725,778.75,782.5,0.261106,522.212,0.000789634,1.57927,2.58019,5160.39,60.4859,-0.172766,-1.25016e-10,0.265538,6.41255,63547.6
75,0,0.001,7.55676,2000,4.41718,3.70293,3.32514,4.51621,595.422,571.77,2143.52,2058.37,9.29063,1954.21,23.9221,45.9555,778.75,782.5,0.262659,525.317,0.00114465,2.28929,2.56265,5125.31,60.6984,-0.212446,1.21452e-10,0.259418,5.99446,64426.2
76,0,0.001,7.33339,2000,4.41121,3.71142,3.32283,4.50779,595.536,571.977,2143.93,2059.12,9.16563,1936.44,23.757,45.9415,778.75,782.5,0.263074,526.148,0.0011726,2.34521,2.56821,5136.43,60.7703,-0.210276,-6.02015e-11,0.254202,4.93388,65295.3
77,0,0.001,7.52909,2000,4.42097,3.70348,3.32927,4.5203,594.994,571.195,2141.98,2056.3,9.55937,1951.03,24.2025,46.2346,778.75,782.5,0.261699,523.398,0.000962917,1.92583,2.56745,5134.9,60.7062,-0.19485,1.68242e-11,0.259106,5.6592,66179.7
78,0,0.001,7.3073,2000,4.39626,3.69002,3.32093,4.49394,595.517,572.17,2143.86,2059.81,9.08125,1962.92,23.9068,46.1337,778.75,782.5,0.263382,526.764,0.001209,2.418,2.57873,5157.47,60.7563,-0.216447,9.38672e-11,0.255839,4.59817,67057.3
79,0,0.001,7.36849,2000,4.40356,3.69294,3.32292,4.50201,596.109,572.622,2145.99,2061.44,9.21562,1967.86,23.491,45.6576,778.75,782.5,0.263272,526.544,0.00121451,2.42902,2.57485,5149.7,60.8312,-0.220575,-4.11852e-11,0.258817,6.61603,67941.7
80,0,0.001,7.30829,2000,4.3606,3.61763,3.33674,4.46489,595.555,572.12,2144,2059.63,9.27187,1946.76,23.847,45.9107,778.75,782.5,0.26288,525.761,0.00111825,2.2365,2.59027,5180.55,60.7344,-0.213117,1.1423e-10,0.263042,6.17977,68814.5
81,0,0.001,7.40188,2000,4.36596,3.69339,3.27567,4.45862,597.067,573.058,2149.44,2063.01,9.1125,1928.56,22.9877,45.717,778.75,782.5,0.263748,527.495,0.00130161,2.60321,2.61271,5225.41,60.9438,-0.236668,-4.92322e-11,0.248415,5.19145,69700.4
82,0,0.001,7.48913,2000,4.33824,3.64301,3.30345,4.43482,596.927,572.97,2148.94,2062.69,9.05,1918.12,23.0216,45.6157,778.75,782.5,0.26386,527.72,0.00132685,2.65369,2.6167,5233.4,60.8984,-0.232946,-7.2396e-11,0.249293,4.68788,70624
83,0,0.001,7.51294,2000,4.38354,3.69695,3.30507,4.4785,596.886,573.019,2148.79,2062.87,9.20937,1945.25,23.0375,45.5625,778.75,782.5,0.263486,526.972,0.00123015,2.4603,2.59551,5191.02,60.8969,-0.228229,-1.48211e-11,0.247922,4.58904,71528
84,0,0.001,7.38379,2000,4.39707,3.72132,3.30256,4.48993,597.13,573.247,2149.67,2063.69,9.09375,1945.55,22.9805,45.4799,778.75,782.5,0.263889,527.778,0.00130173,2.60345,2.58749,5174.98,60.9188,-0.227992,-2.50299e-11,0.246405,5.91094,72414.1
85,0,0.001,7.35116,2000,4.46371,3.8191,3.29504,4.551,595.122,570.347,2142.44,2053.25,9.76875,1966.95,23.7337,46.2782,778.75,782.5,0.260752,521.503,0.000673523,1.34705,2.56897,5137.93,60.7406,-0.170818,2.53886e-11,0.242635,6.33125,73317.2
86,0,0.001,7.45921,2000,4.39899,3.71449,3.31364,4.49333,596.652,572.827,2147.95,2062.18,9.21875,1947,23.1791,45.5814,778.75,782.5,0.263366,526.733,0.00116533,2.33067,2.58393,5167.87,60.8781,-0.21096,8.73995e-12,0.247167,6.22557,74214.4
87,0,0.001,7.35139,2000,4.40469,3.68915,3.34564,4.50387,595.803,572.288,2144.89,2060.23,9.43125,1960.66,23.7376,45.732,778.75,782.5,0.262566,525.131,0.000980098,1.9602,2.56173,5123.46,60.7938,-0.2015,1.22595e-11,0.256779,4.75073,75112.1
88,0,0.001,7.48345,2000,4.39768,3.71501,3.31212,4.49161,596.391,572.381,2147.01,2060.57,9.1625,1943.52,23.2917,45.7093,778.75,782.5,0.263284,526.569,0.00111704,2.23408,2.58573,5171.46,60.8891,-0.213095,6.32422e-11,0.257814,4.67832,76003.9
89,0,0.001,7.40545,2000,4.37302,3.67429,3.31149,4.46965,595.533,571.6,2143.92,2057.76,9.3875,1941,23.8042,46.1445,778.75,782.5,0.262331,524.663,0.000915475,1.83095,2.59109,5182.17,60.7516,-0.192567,2.15994e-11,0.258677,6.36326,76907.2
90,0,0.001,7.54164,2000,4.35492,3.65571,3.30521,4.45203,596.087,572.631,2145.91,2061.47,9,1958.43,23.4923,45.9501,778.75,782.5,0.263816,527.631,0.00123983,2.47965,2.60402,5208.05,60.8469,-0.228443,1.68732e-11,0.259784,6.41149,77820.6
91,0,0.001,7.56193,2000,4.39896,3.69744,3.31261,4.49596,596.73,572.986,2148.23,2062.75,9.3375,1970.49,23.2419,45.5404,778.75,782.5,0.263149,526.298,0.00113828,2.27657,2.58449,5168.98,60.8578,-0.219712,-4.02685e-11,0.258863,4.95506,78720.5
92,0,0.001,7.41857,2000,4.38175,3.69027,3.30872,4.47722,596.141,572.227,2146.11,2060.02,9.11875,1945.8,23.4887,45.9376,778.75,782.5,0.263316,526.633,0.00108346,2.16692,2.59525,5190.49,60.7875,-0.214202,-3.48639e-11,0.255772,4.67111,79611.4
