step,klcoef,lr,rollout_time,horizon,speed,speed_rl,speed_rl_std,speed_human,inflow,outflow,inflow_hourly,outflow_hourly,collisions,fuel,backlog_step,n_total_veh_step,flow_horizontal,flow_vertical,raw_reward_mean,raw_reward_sum,reward_mean,reward_sum,n_veh_step_mean,n_veh_step_sum,n_veh_unique,policy_loss,kl,entropy,gd_time,total_time
89,0,0.001,12.3685,2000,4.77377,4.77377,3.85967,,624.069,612.916,2246.65,2206.5,0.70625,2095.66,12.6596,31.9847,778.75,782.5,0.304692,609.384,0.00570807,11.4161,19.3199,38639.8,633.016,-0.636028,-8.92738e-13,0.0509853,4.73033,37752.1
90,0,0.001,12.3404,2000,4.80957,4.80957,3.8538,,626.181,614.962,2254.25,2213.87,0.78125,2095.33,11.8977,31.1735,778.75,782.5,0.305528,611.056,0.00578293,11.5659,19.2706,38541.3,635.297,-0.64481,1.30176e-11,0.0502797,3.51933,38192.4
91,0,0.001,12.401,2000,4.7559,4.7559,3.83968,,626.153,614.691,2254.15,2212.89,0.725,2082.64,11.8537,31.3216,778.75,782.5,0.305533,611.066,0.00574683,11.4937,19.4625,38925,635.106,-0.644533,-1.82654e-12,0.0501987,3.36754,38636.3
92,0,0.001,12.3906,2000,4.7741,4.7741,3.83791,,626.05,614.266,2253.78,2211.36,0.83125,2071.42,11.8797,31.3144,778.75,782.5,0.305055,610.109,0.00561815,11.2363,19.4292,38858.4,634.822,-0.632714,-1.29001e-11,0.051579,3.35443,39084.1
93,0,0.001,12.5546,2000,4.47467,4.47467,3.89562,,596.028,583.991,2145.7,2102.37,0.75625,2015.69,23.9059,43.688,778.75,782.5,0.290105,580.209,0.00329808,6.59616,19.7765,39553,604.953,-0.30107,-4.20157e-11,0.067135,3.43332,39526.6
94,0,0.001,12.5905,2000,4.4856,4.4856,3.88046,,600.378,588.175,2161.36,2117.43,0.81875,2027.82,22.4964,42.3964,778.75,782.5,0.292041,584.081,0.00352738,7.05477,19.8943,39788.6,609.328,-0.33871,2.72045e-11,0.0659779,3.42455,39972.5
95,0,0.001,12.658,2000,4.68288,4.68288,3.81422,,627.084,615.091,2257.5,2214.33,0.775,2048.37,11.1807,30.9474,778.75,782.5,0.305608,611.216,0.00560119,11.2024,19.7611,39522.3,635.947,-0.63524,1.61967e-11,0.0516316,3.56899,40418.3
96,0,0.001,12.5636,2000,4.70784,4.70784,3.82736,,626.681,615.194,2256.05,2214.7,0.825,2077.29,11.611,31.2113,778.75,782.5,0.305534,611.069,0.00555521,11.1104,19.595,39190.1,635.716,-0.626286,3.16616e-12,0.0522324,3.71463,40869.9
97,0,0.001,12.6832,2000,4.59261,4.59261,3.81151,,623.744,611.459,2245.48,2201.25,0.91875,2038.39,13.0631,33.1507,778.75,782.5,0.303433,606.866,0.00518139,10.3628,20.0819,40163.7,632.678,-0.600186,-7.35131e-12,0.0496195,5.2274,41321.1
98,0,0.001,12.5192,2000,4.73107,4.73107,3.82942,,627.694,615.619,2259.7,2216.23,0.89375,2038.84,11.4009,31.0517,778.75,782.5,0.305575,611.15,0.00547594,10.9519,19.6452,39290.5,636.694,-0.626545,-3.09675e-12,0.0500113,5.03354,41776.5
99,0,0.001,12.87,2000,4.56347,4.56347,3.83262,,615.444,603.406,2215.6,2172.26,0.775,2059.36,17.0523,37.109,778.75,782.5,0.299766,599.531,0.00454387,9.08774,20.0511,40102.2,624.278,-0.483083,-1.39229e-11,0.0583013,3.45518,42227.9
100,0,0.001,14.7742,2000,3.36442,3.36442,3.34049,,543.934,524.872,1958.16,1889.54,1.50625,1677.38,48.9167,74.0159,778.75,782.5,0.25867,517.341,-0.00179498,-3.58997,25.0904,50180.8,552.841,0.174872,-2.53076e-12,0.0533453,3.89235,42708.2
101,0,0.001,13.0547,2000,4.08614,4.08614,3.85192,,569.828,556.384,2051.38,2002.98,0.7625,1909.88,34.7815,55.7896,778.75,782.5,0.276286,552.572,0.000876993,1.75399,21.0018,42003.5,578.737,0.039871,2.05845e-11,0.077171,3.62724,43158.6
102,0,0.001,15.9219,2000,2.86345,2.86345,2.92749,,501.372,478.562,1804.94,1722.83,1.4125,1498.15,67.4819,95.4075,778.75,782.5,0.23575,471.5,-0.00521673,-10.4335,27.9149,55829.7,510.363,0.591896,-1.79949e-12,0.0495429,4.19714,43641.3
103,0,0.001,12.7161,2000,4.62441,4.62441,3.82487,,624.266,612.388,2247.36,2204.59,0.8375,2068.49,12.864,32.8345,778.75,782.5,0.3041,608.2,0.00520494,10.4099,19.965,39930,633.194,-0.601516,3.47764e-12,0.0494331,3.57342,44089.6
104,0,0.001,12.5159,2000,4.68651,4.68651,3.8322,,627.65,616.078,2259.54,2217.88,0.7625,2079.9,11.2298,30.9483,778.75,782.5,0.306133,612.266,0.00548669,10.9734,19.7131,39426.1,636.556,-0.626005,1.06632e-11,0.049607,3.52809,44543.5
105,0,0.001,12.607,2000,4.69836,4.69836,3.82649,,627.797,616.003,2260.07,2217.61,0.9,2066.32,11.1033,30.8859,778.75,782.5,0.305752,611.503,0.00537581,10.7516,19.7772,39554.4,636.862,-0.618969,4.35508e-12,0.0498733,3.67859,44986.9
106,0,0.001,12.3824,2000,4.69712,4.69712,3.8798,,615.878,604.916,2217.16,2177.7,0.725,2123.89,16.5468,36.0793,778.75,782.5,0.300645,601.291,0.00456454,9.12908,19.5273,39054.7,624.85,-0.484177,5.02489e-12,0.0567864,5.10398,45430.8
107,0,0.001,12.4696,2000,4.74676,4.74676,3.86057,,626.328,615.359,2254.78,2215.29,0.625,2097.35,11.8024,31.2872,778.75,782.5,0.306117,612.234,0.00541428,10.8286,19.4797,38959.4,635.409,-0.61344,-8.0821e-12,0.0499264,3.47958,45880
108,0,0.001,12.4996,2000,4.75318,4.75318,3.84478,,627.756,615.941,2259.92,2217.39,0.79375,2056.46,11.0024,30.5679,778.75,782.5,0.305986,611.972,0.00533051,10.661,19.56,39119.9,636.659,-0.612047,-2.45972e-12,0.0501728,5.49202,46332.5
109,0,0.001,12.5244,2000,4.70385,4.70385,3.86429,,621.247,609.572,2236.49,2194.46,0.76875,2057.73,14.3868,33.9581,778.75,782.5,0.302864,605.728,0.00481471,9.62942,19.5658,39131.7,630.15,-0.528913,-5.78664e-12,0.0541285,3.54313,46779.6
110,0,0.001,12.3825,2000,4.76921,4.76921,3.84833,,627.059,615.519,2257.41,2215.87,0.7875,2085.72,11.1872,30.6913,778.75,782.5,0.305791,611.581,0.00525006,10.5001,19.4987,38997.4,635.919,-0.601351,-5.59906e-12,0.0501369,3.38736,47226.8
111,0,0.001,12.3809,2000,4.77763,4.77763,3.88119,,625.247,614.087,2250.89,2210.72,0.65,2073.22,12.3016,31.6243,778.75,782.5,0.305419,610.837,0.00515663,10.3133,19.3175,38635,634.206,-0.585815,3.25546e-12,0.051704,3.43173,47667.3
112,0,0.001,12.4456,2000,4.75206,4.75206,3.8824,,618.216,606.591,2225.58,2183.73,0.80625,2068.77,15.6877,35.0292,778.75,782.5,0.30128,602.559,0.00448831,8.97663,19.3361,38672.2,627.175,-0.491663,8.78765e-12,0.0540828,3.44629,48119.7
113,0,0.001,12.5278,2000,4.75387,4.75387,3.83767,,627.906,616.697,2260.46,2220.11,0.8,2094.81,11.1161,30.6284,778.75,782.5,0.306348,612.697,0.00525207,10.5041,19.5071,39014.3,636.969,-0.604838,6.97224e-12,0.0488557,3.56881,48564.3
114,0,0.001,12.4943,2000,4.72398,4.72398,3.85687,,625.438,614,2251.57,2210.4,0.7,2071.76,11.9423,31.4504,778.75,782.5,0.30525,610.5,0.00506671,10.1334,19.5028,39005.6,634.394,-0.575898,-1.24281e-11,0.0506364,3.53905,49015.3
115,0,0.001,12.4927,2000,4.76242,4.76242,3.8448,,627.581,616.272,2259.29,2218.58,0.8625,2114.3,11.3631,30.876,778.75,782.5,0.30598,611.959,0.00513168,10.2634,19.5077,39015.3,636.478,-0.597841,-8.28921e-12,0.0487799,4.06858,49461.9
116,0,0.001,12.4466,2000,4.77208,4.77208,3.86554,,627.694,616.147,2259.7,2218.13,0.79375,2099.28,11.5456,30.8791,778.75,782.5,0.306089,612.178,0.00513781,10.2756,19.3281,38656.1,636.447,-0.592812,-1.52357e-11,0.0503295,3.47425,49903.8
117,0,0.001,12.463,2000,4.77626,4.77626,3.85246,,626.672,615.519,2256.02,2215.87,0.6875,2113.81,11.6885,31.04,778.75,782.5,0.306041,612.081,0.00510507,10.2101,19.3463,38692.6,635.5,-0.584843,-1.19941e-11,0.050977,3.4321,50351.4
118,0,0.001,12.5665,2000,4.7249,4.7249,3.8575,,626.438,614.966,2255.18,2213.88,0.60625,2059.35,11.7751,31.2862,778.75,782.5,0.305967,611.934,0.00507197,10.1439,19.5057,39011.3,635.375,-0.582065,5.9325e-12,0.0502031,4.65161,50805.9
119,0,0.001,12.598,2000,4.71106,4.71106,3.83195,,627.525,615.712,2259.09,2216.57,0.84375,2063.01,11.4277,31.1427,778.75,782.5,0.305747,611.494,0.00497676,9.95351,19.7095,39419.1,636.562,-0.581966,2.61742e-12,0.0485458,3.59075,51252.1
120,0,0.001,12.6835,2000,4.63452,4.63452,3.83977,,621.091,609.194,2235.93,2193.1,0.9,2052.67,13.6532,33.5035,778.75,782.5,0.302347,604.694,0.00436961,8.73922,19.8447,39689.5,630.013,-0.498036,7.36616e-12,0.0543752,3.49317,51702.6
121,0,0.001,12.9332,2000,4.47619,4.47619,3.78944,,619.281,606.337,2229.41,2182.82,1.05,1993.04,15.209,35.7217,778.75,782.5,0.300544,601.087,0.00406123,8.12245,20.5068,41013.5,628.275,-0.497629,4.81139e-12,0.046969,3.61439,52150.2
122,0,0.001,12.7595,2000,4.67879,4.67879,3.81718,,628.197,616.491,2261.51,2219.37,0.725,2063.79,11.1864,31.0221,778.75,782.5,0.306433,612.866,0.0050213,10.0426,19.8302,39660.3,637.216,-0.585782,-5.94449e-12,0.0479939,3.55028,52603.6
123,0,0.001,12.5453,2000,4.71528,4.71528,3.83128,,627.572,616.056,2259.26,2217.8,0.80625,2079.09,11.2962,30.9701,778.75,782.5,0.306013,612.025,0.00490797,9.81593,19.6686,39337.1,636.584,-0.570899,4.7621e-12,0.0478975,3.62215,53056.1
124,0,0.001,12.487,2000,4.70902,4.70902,3.85475,,624.253,612.491,2247.31,2204.97,0.68125,2037.59,12.3103,31.9066,778.75,782.5,0.304542,609.084,0.00466754,9.33507,19.5908,39181.5,633.234,-0.532496,1.06452e-11,0.0495501,5.0089,53509.4
125,0,0.001,12.6747,2000,4.67679,4.67679,3.82676,,627.103,615.481,2257.57,2215.73,0.775,2081.03,11.3937,31.1834,778.75,782.5,0.305803,611.606,0.00485573,9.71146,19.7843,39568.6,636.056,-0.568276,1.02339e-11,0.0462836,3.4732,53957.3
126,0,0.001,12.4431,2000,4.74979,4.74979,3.87251,,623.834,612.284,2245.8,2204.22,0.76875,2054,12.7914,32.2365,778.75,782.5,0.30422,608.441,0.00454268,9.08536,19.4397,38879.4,632.897,-0.521883,-2.56914e-11,0.0494451,3.4589,54400.8
127,0,0.001,12.8054,2000,4.59575,4.59575,3.82268,,623.391,611.125,2244.21,2200.05,0.80625,2021.5,13.4312,33.4684,778.75,782.5,0.303547,607.094,0.00442297,8.84595,20.0315,40063,632.425,-0.529727,5.90826e-12,0.045852,3.55134,54854.7
128,0,0.001,12.425,2000,4.75667,4.75667,3.84962,,626.581,615.253,2255.69,2214.91,0.825,2094.65,11.9277,31.3956,778.75,782.5,0.305564,611.128,0.00472872,9.45744,19.4626,38925.3,635.55,-0.551108,-4.2801e-12,0.0484069,4.91794,55302.2
129,0,0.001,12.5083,2000,4.74353,4.74353,3.8699,,623.603,611.978,2244.97,2203.12,0.775,2046.6,12.7977,32.204,778.75,782.5,0.304052,608.103,0.00442814,8.85628,19.4008,38801.7,632.506,-0.51537,1.36635e-11,0.0494658,3.48222,55756
130,0,0.001,12.5445,2000,4.76501,4.76501,3.83398,,628.569,617.087,2262.85,2221.51,0.825,2078.83,10.9299,30.4811,778.75,782.5,0.306481,612.962,0.00483985,9.67969,19.5459,39091.7,637.703,-0.570617,6.69626e-12,0.0459883,3.56058,56202.5
131,0,0.001,12.4837,2000,4.65802,4.65802,3.89229,,614.181,602.194,2211.05,2167.9,0.775,2039.35,16.9835,36.5136,778.75,782.5,0.299159,598.319,0.00359893,7.19785,19.5245,39048.9,623.053,-0.388323,-1.88958e-12,0.053746,3.69059,56650.8
132,0,0.001,12.7945,2000,4.56779,4.56779,3.80365,,621.375,609.178,2236.95,2193.04,0.95625,2052.46,14.4156,34.6304,778.75,782.5,0.302198,604.397,0.00407051,8.14102,20.2092,40418.5,630.384,-0.497929,4.553e-12,0.0459384,3.66669,57106
133,0,0.001,12.5016,2000,4.76389,4.76389,3.84839,,626.403,614.9,2255.05,2213.64,0.8875,2085.46,11.274,30.7274,778.75,782.5,0.305231,610.462,0.00454636,9.09271,19.4481,38896.3,635.459,-0.531006,-2.66145e-13,0.0490023,5.22751,57558.2
134,0,0.001,12.5792,2000,4.72304,4.72304,3.80434,,628.416,616.275,2262.3,2218.59,1,2062.13,10.885,30.6734,778.75,782.5,0.305638,611.275,0.00459075,9.18149,19.7828,39565.7,637.378,-0.559022,-3.22688e-12,0.0462349,3.62071,58015.7
135,0,0.001,12.6098,2000,4.63099,4.63099,3.86755,,616.025,604.181,2217.69,2175.05,0.6625,2056.81,15.7009,35.417,778.75,782.5,0.300434,600.869,0.00371405,7.42811,19.7105,39421,624.994,-0.401796,-4.3611e-11,0.0543474,3.50683,58466.2
136,0,0.001,12.4956,2000,4.75429,4.75429,3.84197,,627.347,616.028,2258.45,2217.7,0.70625,2088.21,11.2262,30.7579,778.75,782.5,0.306248,612.497,0.00468519,9.37037,19.5264,39052.8,636.341,-0.545279,-1.21062e-11,0.0482324,3.46199,58915.9
137,0,0.001,12.364,2000,4.8024,4.8024,3.86011,,626.487,615.047,2255.36,2214.17,0.83125,2094.11,11.5481,30.8555,778.75,782.5,0.305445,610.891,0.00451208,9.02416,19.3021,38604.1,635.375,-0.531022,-1.65047e-12,0.0491183,3.48698,59361.6
138,0,0.001,12.477,2000,4.78524,4.78524,3.85269,,626.822,615.431,2256.56,2215.55,0.7125,2072.63,11.6269,30.9617,778.75,782.5,0.305934,611.869,0.00457873,9.15745,19.3295,38659,635.797,-0.534488,1.06015e-11,0.0492457,4.21768,59816.2
139,0,0.001,12.5161,2000,4.68418,4.68418,3.88702,,616.128,604.828,2218.06,2177.38,0.65,2068.24,16.0507,35.4902,778.75,782.5,0.300789,601.578,0.00370841,7.41681,19.4342,38868.5,625.013,-0.410605,4.96046e-12,0.0549903,3.64731,60266.9
140,0,0.001,12.4842,2000,4.77658,4.77658,3.84484,,627.987,616.519,2260.76,2219.47,0.9125,2096.35,11.28,30.6816,778.75,782.5,0.305978,611.956,0.004528,9.05601,19.3964,38792.7,636.841,-0.540083,2.43945e-12,0.0496259,3.65323,60724.9
141,0,0.001,12.5889,2000,4.7241,4.7241,3.82839,,627.672,615.875,2259.62,2217.15,0.88125,2067.57,11.2538,30.9393,778.75,782.5,0.305734,611.469,0.00445414,8.90827,19.6801,39360.1,636.684,-0.536754,9.10288e-12,0.047013,3.5804,61172
142,0,0.001,12.4919,2000,4.72086,4.72086,3.83624,,626.269,614.631,2254.57,2212.67,0.90625,2078.26,11.6975,31.2864,778.75,782.5,0.30505,610.1,0.00430709,8.61419,19.5836,39167.1,635.25,-0.512504,-8.64151e-12,0.0500569,5.14904,61621.7
143,0,0.001,12.5242,2000,4.7586,4.7586,3.82425,,628.212,616.459,2261.57,2219.25,0.8625,2079.45,11.1456,30.7435,778.75,782.5,0.306073,612.147,0.00447828,8.95655,19.5925,39185,637.081,-0.534048,8.53227e-12,0.0490895,3.5889,62070.3
144,0,0.001,12.7525,2000,4.71234,4.71234,3.81408,,628.438,616.938,2262.38,2220.97,0.98125,2105.55,10.9147,30.7053,778.75,782.5,0.306016,612.031,0.00443517,8.87033,19.7854,39570.7,637.431,-0.541914,5.87503e-13,0.0468695,3.54432,62525.7
145,0,0.001,12.5996,2000,4.73597,4.73597,3.81182,,628.544,616.566,2262.76,2219.64,0.84375,2067.48,10.7205,30.5054,778.75,782.5,0.306173,612.347,0.00444804,8.89608,19.7793,39558.6,637.487,-0.536483,-2.37139e-12,0.0479709,3.46104,62978.5
146,0,0.001,12.8189,2000,4.65457,4.65457,3.80726,,627.728,615.675,2259.82,2216.43,0.93125,2071.31,11.1736,31.1497,778.75,782.5,0.305509,611.019,0.00431984,8.63968,19.9705,39941,636.578,-0.527462,1.73416e-12,0.0462883,3.53202,63438.6
147,0,0.001,12.5431,2000,4.7318,4.7318,3.85688,,624.125,612.266,2246.85,2204.16,0.8375,2055.13,12.5981,32.12,778.75,782.5,0.304039,608.078,0.00404215,8.0843,19.5164,39032.8,633.169,-0.475275,5.59723e-12,0.0502068,4.00904,63889.6
148,0,0.001,12.4748,2000,4.6688,4.6688,3.89069,,613.538,601.981,2208.74,2167.13,0.775,2050.22,17.375,36.8676,778.75,782.5,0.299053,598.106,0.00316065,6.3213,19.4872,38974.4,622.528,-0.350124,1.42826e-11,0.0545871,3.81338,64338.5
149,0,0.001,12.6713,2000,4.7629,4.7629,3.86286,,626.019,614.928,2253.67,2213.74,0.71875,2106.06,11.8293,31.2004,778.75,782.5,0.305667,611.334,0.00431917,8.63835,19.366,38731.9,634.903,-0.513757,9.93602e-12,0.0481982,3.66094,64787.7
150,0,0.001,12.3773,2000,4.76403,4.76403,3.92017,,617.506,606.856,2223.02,2184.68,0.48125,2107.81,15.8288,35.0394,778.75,782.5,0.302225,604.45,0.00373951,7.47902,19.2056,38411.1,626.553,-0.427281,1.44602e-11,0.0537386,3.52033,65244.1
151,0,0.001,12.4574,2000,4.66665,4.66665,3.92884,,611.681,600.841,2202.05,2163.03,0.39375,2072.33,18.7055,38.0472,778.75,782.5,0.299436,598.872,0.00322107,6.44213,19.3365,38673.1,620.638,-0.356137,7.63886e-12,0.0564975,4.98346,65701.8
152,0,0.001,12.7088,2000,4.61674,4.61674,3.85622,,622.131,610.478,2239.67,2197.72,0.65,2049.52,13.9517,33.7475,778.75,782.5,0.303614,607.228,0.0039225,7.845,19.7903,39580.6,631.112,-0.476178,4.96044e-13,0.0488429,3.59689,66157.7
153,0,0.001,12.4209,2000,4.7919,4.7919,3.88308,,625.103,613.913,2250.37,2210.09,0.65,2105.05,12.3988,31.6439,778.75,782.5,0.305331,610.663,0.00420162,8.40323,19.2398,38479.6,633.934,-0.501653,8.81976e-12,0.0493124,3.50728,66612.3
154,0,0.001,12.4069,2000,4.83814,4.83814,3.87141,,626.013,614.9,2253.64,2213.64,0.775,2112.53,11.7603,30.8913,778.75,782.5,0.305513,611.025,0.00420546,8.41092,19.1258,38251.6,634.869,-0.502413,-1.06922e-11,0.0491298,3.54433,67068.6
155,0,0.001,12.4201,2000,4.80052,4.80052,3.85191,,627.941,616.947,2260.59,2221.01,0.64375,2106.09,10.909,30.2139,778.75,782.5,0.306864,613.728,0.00443476,8.86953,19.2998,38599.6,636.919,-0.527186,-3.70174e-12,0.0476975,3.53965,67521.7
156,0,0.001,12.4562,2000,4.81325,4.81325,3.84484,,628.281,617,2261.81,2221.2,0.75,2089.75,11.0261,30.3327,778.75,782.5,0.306625,613.25,0.00436032,8.72064,19.3013,38602.7,637.2,-0.521206,1.45713e-11,0.0478439,3.49513,67980
157,0,0.001,12.4538,2000,4.79358,4.79358,3.86096,,625.05,613.834,2250.18,2209.8,0.78125,2089.89,12.4085,31.6535,778.75,782.5,0.304964,609.928,0.00403759,8.07518,19.2398,38479.7,634.066,-0.482083,-6.75021e-12,0.0489847,3.73915,68432.1
158,0,0.001,13.2566,2000,4.13029,4.13029,3.88527,,571.269,558.259,2056.57,2009.73,0.66875,1940.34,33.7472,54.4121,778.75,782.5,0.277458,554.916,-0.000884929,-1.76986,20.6587,41317.4,580.328,0.218775,2.84236e-11,0.0713725,4.92364,68893
159,0,0.001,12.8689,2000,4.51194,4.51194,3.79838,,618.909,606.737,2228.07,2184.26,0.85625,2049.97,15.5577,35.8781,778.75,782.5,0.301228,602.456,0.00335839,6.71679,20.3147,40629.3,627.825,-0.429667,-1.86163e-12,0.0471572,3.60351,69353.3
160,0,0.001,12.4652,2000,4.80155,4.80155,3.84244,,628.538,617.466,2262.74,2222.88,0.85,2123.9,10.5881,29.8968,778.75,782.5,0.306608,613.216,0.00429401,8.58802,19.3035,38607.1,637.459,-0.519338,8.26375e-13,0.0486119,4.88036,69804.5
161,0,0.001,12.4381,2000,4.7865,4.7865,3.85468,,624.581,613.197,2248.49,2207.51,0.8375,2082.52,12.8617,32.1591,778.75,782.5,0.304505,609.009,0.00389447,7.78893,19.2922,38584.3,633.559,-0.466513,7.27629e-12,0.0514494,3.65385,70254.9
162,0,0.001,12.4171,2000,4.8041,4.8041,3.87137,,620.981,609.812,2235.53,2195.32,0.675,2100.5,14.125,33.3082,778.75,782.5,0.303219,606.438,0.00365515,7.31029,19.1779,38355.9,629.853,-0.426819,7.83503e-12,0.0532785,3.54007,70705.8
163,0,0.001,12.3342,2000,4.86812,4.86812,3.86669,,626.487,615.516,2255.36,2215.86,0.8625,2110.41,11.6075,30.6398,778.75,782.5,0.305602,611.203,0.00405822,8.11643,19.0273,38054.5,635.484,-0.488249,9.11699e-14,0.0491682,3.47076,71159
164,0,0.001,12.6146,2000,4.82537,4.82537,3.8471,,627.144,616.119,2257.72,2218.03,0.775,2109.11,11.3217,30.5201,778.75,782.5,0.306122,612.244,0.00411967,8.23934,19.1932,38386.5,636.072,-0.499974,-2.58946e-12,0.0495043,3.59471,71611.6
165,0,0.001,12.5332,2000,4.74926,4.74926,3.82451,,627.609,615.878,2259.39,2217.16,0.74375,2053.99,11.1819,30.7611,778.75,782.5,0.30608,612.159,0.00410483,8.20966,19.5737,39147.4,636.534,-0.504771,-2.22613e-12,0.0472206,3.62662,72066.2
166,0,0.001,12.4779,2000,4.81596,4.81596,3.83108,,629.028,617.584,2264.5,2223.3,0.84375,2086.97,10.4364,29.7838,778.75,782.5,0.306683,613.366,0.00419265,8.38529,19.3421,38684.2,638.053,-0.512322,8.30465e-12,0.0472978,3.56437,72526.1
167,0,0.001,12.4882,2000,4.77971,4.77971,3.87436,,621.359,609.969,2236.89,2195.89,0.775,2071.5,13.3167,32.5138,778.75,782.5,0.303047,606.094,0.00351248,7.02496,19.1917,38383.4,630.284,-0.420617,-3.51601e-12,0.053392,3.70974,72980.2
168,0,0.001,12.3083,2000,4.8563,4.8563,3.86132,,625.025,614.144,2250.09,2210.92,0.7125,2111.88,13.0033,32.0848,778.75,782.5,0.305291,610.581,0.00392798,7.85597,19.0764,38152.8,634.006,-0.471193,-8.17047e-12,0.0511625,4.83685,73432.3
169,0,0.001,12.5479,2000,4.65336,4.65336,3.89188,,607.469,596.394,2186.89,2147.02,0.6375,2067.9,20.534,39.9505,778.75,782.5,0.296603,593.206,0.0023704,4.74079,19.4113,38822.6,616.528,-0.238592,-1.04559e-11,0.0598631,5.26025,73885.7
170,0,0.001,12.867,2000,4.55832,4.55832,3.80979,,619.397,606.922,2229.83,2184.92,0.86875,2021.98,15.112,35.2351,778.75,782.5,0.301289,602.578,0.00318177,6.36353,20.1174,40234.7,628.237,-0.413025,1.52057e-12,0.0479358,3.52874,74347.1
171,0,0.001,12.4201,2000,4.82907,4.82907,3.85028,,627.322,616.275,2258.36,2218.59,0.8125,2105.79,11.4711,30.6444,778.75,782.5,0.306106,612.212,0.00402193,8.04386,19.1681,38336.3,636.309,-0.493387,-2.18258e-12,0.0490457,3.55777,74796.1
172,0,0.001,12.3994,2000,4.84948,4.84948,3.85852,,627.609,616.509,2259.39,2219.43,0.73125,2103.04,10.8695,29.947,778.75,782.5,0.306427,612.853,0.00407455,8.1491,19.0723,38144.5,636.444,-0.494812,-8.76274e-12,0.0488076,3.5245,75246.9
173,0,0.001,12.5065,2000,4.83691,4.83691,3.83694,,628.722,617.591,2263.4,2223.33,0.80625,2114.74,10.783,30.0535,778.75,782.5,0.30678,613.559,0.00410611,8.21222,19.2653,38530.5,637.656,-0.50133,4.28786e-12,0.0482947,3.53432,75709.9
174,0,0.001,12.5111,2000,4.673,4.673,3.87131,,614.134,602.872,2210.88,2170.34,0.8,2071.36,18.0081,37.4536,778.75,782.5,0.299436,598.872,0.00276828,5.53657,19.4403,38880.6,623.153,-0.31082,2.11128e-11,0.0559141,3.54136,76158.8
175,0,0.001,12.4888,2000,4.75088,4.75088,3.83991,,626.816,615.181,2256.54,2214.65,0.85,2078.55,11.8122,31.2662,778.75,782.5,0.305466,610.931,0.00384465,7.6893,19.4486,38897.2,635.634,-0.484689,8.20364e-12,0.047958,3.64415,76608.7
176,0,0.001,12.4764,2000,4.8063,4.8063,3.85191,,627.466,615.959,2258.88,2217.45,0.93125,2083.97,11.0527,30.29,778.75,782.5,0.305652,611.303,0.00384795,7.69589,19.232,38464.1,636.378,-0.475672,7.18142e-12,0.0498354,3.66662,77058.7
177,0,0.001,12.7624,2000,4.71597,4.71597,3.82997,,626.812,615.194,2256.53,2214.7,0.75,2069.95,11.7201,31.3385,778.75,782.5,0.305722,611.444,0.0038605,7.72099,19.613,39226,635.741,-0.478986,-8.80586e-12,0.0472583,3.70009,77521.3
178,0,0.001,12.5266,2000,4.80579,4.80579,3.84835,,627.547,616.978,2259.17,2221.12,0.56875,2130.93,10.9493,30.1731,778.75,782.5,0.307067,614.134,0.00412249,8.24497,19.2188,38437.5,636.638,-0.492973,1.90675e-12,0.0503782,6.82331,77979.8
179,0,0.001,12.6231,2000,4.75118,4.75118,3.82968,,628.247,616.784,2261.69,2220.42,0.775,2072.65,10.5813,30.0472,778.75,782.5,0.306455,612.909,0.00397861,7.95721,19.4605,38921.1,637.138,-0.493285,9.74857e-12,0.0487398,3.49507,78436.3
180,0,0.001,12.4586,2000,4.8521,4.8521,3.84754,,627.728,616.25,2259.82,2218.5,0.8125,2083.18,10.9777,30.1291,778.75,782.5,0.306094,612.188,0.00388665,7.77331,19.1461,38292.3,636.594,-0.480169,3.94401e-12,0.0504232,3.58901,78887.5
181,0,0.001,12.4551,2000,4.83163,4.83163,3.82972,,629.156,618.166,2264.96,2225.4,0.68125,2097,10.7102,29.9836,778.75,782.5,0.30738,614.759,0.0040965,8.19299,19.2682,38536.5,638.284,-0.505578,1.11641e-12,0.0490938,3.49574,79344.2
182,0,0.001,12.5249,2000,4.83378,4.83378,3.83579,,629.272,617.928,2265.38,2224.54,0.85625,2111.3,10.3287,29.6306,778.75,782.5,0.306823,613.647,0.0039563,7.9126,19.2967,38593.3,638.172,-0.493827,1.79751e-12,0.0490987,3.58376,79793.8
183,0,0.001,12.4123,2000,4.77946,4.77946,3.86859,,621.397,610.322,2237.03,2197.16,0.7,2076.09,13.8735,33.0528,778.75,782.5,0.303411,606.822,0.00334067,6.68134,19.1741,38348.1,630.522,-0.398454,-1.48866e-11,0.0538889,3.61282,80244.1
184,0,0.001,12.4667,2000,4.81996,4.81996,3.84581,,628.878,617.594,2263.96,2223.34,0.76875,2100.08,10.6356,29.9249,778.75,782.5,0.306875,613.75,0.0039703,7.94059,19.284,38567.9,637.837,-0.48939,9.28159e-13,0.0488162,3.66779,80705.4
185,0,0.001,12.5457,2000,4.82597,4.82597,3.84708,,626.288,615.284,2254.64,2215.02,0.79375,2111.47,11.8266,31.0456,778.75,782.5,0.305658,611.316,0.00372501,7.45003,19.2139,38427.8,635.278,-0.457438,1.14201e-11,0.0511631,3.65096,81165
