step,klcoef,lr,rollout_time,horizon,speed,speed_rl,speed_rl_std,speed_human,inflow,outflow,inflow_hourly,outflow_hourly,collisions,fuel,backlog_step,n_total_veh_step,flow_horizontal,flow_vertical,raw_reward_mean,raw_reward_sum,reward_mean,reward_sum,n_veh_step_mean,n_veh_step_sum,n_veh_unique,policy_loss,kl,entropy,gd_time,total_time
22,0,0.001,10.7896,2000,4.77453,4.26852,3.33859,4.87776,602.528,578.022,2169.1,2080.88,11.0813,2106.94,20.6521,41.9143,778.75,782.5,0.261308,522.616,0.00188333,3.76665,3.5271,7054.2,91.6937,-0.332131,3.0207e-11,0.206304,6.11163,38008.6
23,0,0.001,9.51453,2000,4.76003,4.25263,3.33479,4.86356,602.608,577.944,2169.39,2080.6,10.9406,2085.83,20.4586,41.7873,778.75,782.5,0.26162,523.241,0.00186949,3.73897,3.54059,7081.19,91.7188,-0.330816,1.67903e-11,0.211613,10.8864,39475.6
24,0,0.001,9.12898,2000,4.78507,4.29528,3.34354,4.88463,601.319,576.686,2164.75,2076.07,10.8688,2074.59,20.8776,42.1343,778.75,782.5,0.261171,522.342,0.00168716,3.37432,3.51371,7027.42,91.5687,-0.298037,1.4856e-11,0.204456,7.28263,41470.3
25,0,0.001,11.9491,2000,4.78046,4.28391,3.35329,4.88151,601.194,576.77,2164.3,2076.37,11.05,2121.46,20.8846,42.0966,778.75,782.5,0.26076,521.52,0.00150556,3.01111,3.50834,7016.67,91.5328,-0.278572,-2.00247e-11,0.203302,7.89379,43431.2
26,0,0.001,11.1242,2000,4.75265,4.23505,3.37829,4.85855,601.683,578.094,2166.06,2081.14,10.4688,2122.46,20.7791,41.9045,778.75,782.5,0.262875,525.75,0.00182924,3.65849,3.51554,7031.08,91.6141,-0.299434,-1.37986e-11,0.195899,9.50296,45216.4
27,0,0.001,9.11537,2000,4.75045,4.2596,3.34944,4.85031,601.364,577.006,2164.91,2077.22,10.7344,2088.8,20.8057,42.2041,778.75,782.5,0.261667,523.334,0.0015776,3.15519,3.53748,7074.96,91.5531,-0.299338,-4.62223e-12,0.196587,7.39019,46976.6
28,0,0.001,15.0779,2000,4.71459,4.22134,3.34537,4.81509,602.188,577.556,2167.88,2079.2,10.6813,2072.66,20.3243,41.8755,778.75,782.5,0.262075,524.15,0.00164222,3.28443,3.57001,7140.03,91.6609,-0.306753,3.48741e-11,0.198599,6.10642,50237
29,0,0.001,7.50067,2000,4.65767,4.13219,3.34374,4.76591,604.345,580.384,2175.64,2089.38,10.025,2076.29,19.5756,41.1686,778.75,782.5,0.26513,530.259,0.00219017,4.38033,3.60834,7216.68,92.025,-0.354955,6.58621e-13,0.196433,4.12455,52138.2
30,0,0.001,7.45188,2000,4.696,4.21192,3.3146,4.79458,603.234,578.83,2171.64,2083.79,10.2531,2074.41,19.9229,41.7342,778.75,782.5,0.263782,527.564,0.00186071,3.72142,3.60515,7210.3,91.8125,-0.33587,7.88117e-12,0.199463,3.73071,53314.5
31,0,0.001,7.51567,2000,4.61513,4.10493,3.3184,4.71993,605.992,581.759,2181.57,2094.33,10.0938,2086.57,18.8357,40.8101,778.75,782.5,0.265645,531.291,0.00226726,4.53451,3.67361,7347.23,92.2219,-0.387352,-3.82235e-12,0.19455,18.986,54850.3
32,0,0.001,7.57403,2000,4.63986,4.1379,3.29821,4.74274,607.561,583.12,2187.22,2099.23,9.96875,2062.34,18.193,40.2182,778.75,782.5,0.266638,533.277,0.00237559,4.75118,3.66451,7329.03,92.4813,-0.4006,2.06118e-11,0.197406,4.90364,56301.5
33,0,0.001,7.53252,2000,4.64822,4.13674,3.29221,4.75335,607.784,583.555,2188.02,2100.8,10,2099.32,18.1224,40.1195,778.75,782.5,0.266777,533.555,0.0023459,4.69179,3.66337,7326.74,92.4609,-0.401231,-6.18175e-12,0.199702,3.73414,57451.5
34,0,0.001,7.57284,2000,4.58626,4.04446,3.28983,4.69888,609.748,586.202,2195.09,2110.33,9.45937,2088.4,17.5257,39.5603,778.75,782.5,0.269452,538.905,0.00287102,5.74204,3.70365,7407.3,92.7828,-0.457581,2.49955e-12,0.198248,3.95271,58578.2
35,0,0.001,7.57309,2000,4.6106,4.09376,3.27405,4.71721,610.086,586.205,2196.31,2110.34,9.38438,2064.99,17.1621,39.2833,778.75,782.5,0.269641,539.283,0.00280439,5.60878,3.69169,7383.37,92.8109,-0.448609,3.9173e-11,0.197325,12.5078,59759.4
36,0,0.001,7.60743,2000,4.59038,4.06983,3.25361,4.698,610.708,587.086,2198.55,2113.51,9.44063,2084.88,16.9259,39.1614,778.75,782.5,0.269941,539.883,0.00282215,5.6443,3.71475,7429.51,92.9297,-0.448641,-1.18134e-11,0.201269,8.82459,60895.8
37,0,0.001,7.58582,2000,4.55984,4.02462,3.25088,4.671,612.158,588.044,2203.77,2116.96,9.65,2054.61,16.4357,38.64,778.75,782.5,0.269897,539.794,0.00282363,5.64725,3.73244,7464.89,93.1625,-0.467932,-3.0316e-12,0.199156,4.0836,62058.5
38,0,0.001,7.62799,2000,4.56989,4.0508,3.23497,4.67728,613.623,590.052,2209.04,2124.19,9.0375,2070.73,15.6247,37.994,778.75,782.5,0.272432,544.864,0.0031949,6.3898,3.74089,7481.78,93.3891,-0.488014,5.15923e-11,0.201269,4.1836,63235
39,0,0.001,7.64054,2000,4.54619,4.00738,3.24846,4.65829,614.256,590.962,2211.32,2127.47,8.85,2070.19,15.4816,37.7558,778.75,782.5,0.273356,546.712,0.00332917,6.65834,3.74641,7492.82,93.5047,-0.504205,1.73776e-11,0.193807,5.19554,64423.1
40,0,0.001,7.64709,2000,4.58171,4.04517,3.24917,4.69344,613.547,589.562,2208.77,2122.43,9.59688,2082.08,15.6584,37.8695,778.75,782.5,0.270789,541.578,0.00275509,5.51018,3.72247,7444.94,93.3688,-0.458458,-2.47852e-11,0.194438,4.30116,65572.4
41,0,0.001,7.71867,2000,4.4488,3.88874,3.25177,4.56685,615.08,591.286,2214.29,2128.63,9.09688,2029.11,15.1045,37.4996,778.75,782.5,0.272901,545.802,0.00314926,6.29851,3.79029,7580.57,93.5969,-0.489667,-3.09558e-11,0.194361,3.94795,66738.8
42,0,0.001,7.73185,2000,4.49772,3.93936,3.23863,4.61514,616.373,592.631,2218.94,2133.47,9.18125,2041.7,14.4921,36.8497,778.75,782.5,0.273363,546.725,0.00322362,6.44725,3.77394,7547.87,93.7687,-0.507949,-9.89644e-12,0.196603,3.83226,67920.2
43,0,0.001,7.75014,2000,4.45614,3.89213,3.21249,4.57523,617.18,594.003,2221.85,2138.41,8.59062,2058.95,14.2195,36.6174,778.75,782.5,0.275525,551.05,0.0035224,7.04479,3.79076,7581.52,93.9203,-0.520018,-8.17008e-12,0.200279,6.8155,69152.7
44,0,0.001,7.77411,2000,4.39924,3.82993,3.2137,4.51976,618.055,594.977,2225,2141.92,8.45625,2025.54,13.8641,36.3553,778.75,782.5,0.276348,552.695,0.00362526,7.25053,3.82305,7646.1,94.0031,-0.532177,1.28097e-11,0.201619,4.26584,70377.7
45,0,0.001,7.78964,2000,4.32142,3.73395,3.21016,4.44689,619.469,596.983,2230.09,2149.14,7.88438,2006.22,13.3594,35.8678,778.75,782.5,0.27878,557.561,0.0040139,8.0278,3.85581,7711.62,94.25,-0.563421,1.34213e-11,0.201144,3.95021,71519.8
46,0,0.001,7.80489,2000,4.33659,3.74667,3.21813,4.46276,620.353,597.903,2233.27,2152.45,7.9625,2025.77,13.0058,35.5286,778.75,782.5,0.279045,558.091,0.00401921,8.03843,3.85513,7710.26,94.425,-0.567983,-9.29515e-12,0.19645,3.78681,72930.4
47,0,0.001,9.75018,2000,4.32019,3.72497,3.20883,4.4478,621.022,598.47,2235.68,2154.49,7.97187,2000.94,12.7613,35.3267,778.75,782.5,0.279305,558.611,0.00404906,8.09813,3.86858,7737.16,94.4516,-0.565383,-9.86572e-12,0.197232,10.8331,74188.2
48,0,0.001,7.90436,2000,4.16414,3.57864,3.18792,4.28982,621.202,598.908,2236.33,2156.07,7.32188,1976.28,12.8356,35.7863,778.75,782.5,0.281149,562.298,0.00431536,8.63071,3.96071,7921.41,94.4953,-0.598944,2.5214e-11,0.202859,4.41394,75380.1
49,0,0.001,7.82435,2000,4.26053,3.67564,3.19944,4.38572,623.188,600.728,2243.47,2162.62,7.80312,2000.93,11.8634,34.594,778.75,782.5,0.280856,561.712,0.0042109,8.42181,3.90123,7802.46,94.7719,-0.594889,-5.88763e-12,0.195936,3.87058,76607.6
50,0,0.001,7.97836,2000,4.08643,3.49954,3.18359,4.2127,623.003,601.358,2242.81,2164.89,6.57812,1970.96,12.0551,35.1617,778.75,782.5,0.284234,568.467,0.00471495,9.4299,4.00548,8010.95,94.7578,-0.626342,-2.32489e-11,0.196886,3.96214,77886.7
51,0,0.001,8.01442,2000,4.10953,3.52025,3.17751,4.23624,624.059,602.8,2246.61,2170.08,6.45937,1980.78,11.6956,34.7577,778.75,782.5,0.285252,570.503,0.00486144,9.72289,3.99749,7994.98,94.9656,-0.64198,1.89305e-11,0.19716,7.49894,79125.1
52,0,0.001,7.87581,2000,4.21,3.62486,3.16212,4.33555,624.352,602.48,2247.67,2168.93,7.07812,2002.67,11.4343,34.3101,778.75,782.5,0.283545,567.089,0.00445923,8.91846,3.93255,7865.1,95.0031,-0.608049,9.37469e-12,0.199003,4.3158,80722.9
53,0,0.001,7.84377,2000,4.26786,3.69062,3.14628,4.39154,625.319,603.231,2251.15,2171.63,7.125,1978.02,10.9968,33.8617,778.75,782.5,0.283803,567.606,0.00448212,8.96424,3.90628,7812.56,95.1375,-0.606699,2.87134e-11,0.205445,3.92451,81929.9
54,0,0.001,7.95944,2000,4.20187,3.61955,3.1434,4.32682,625.848,604.336,2253.05,2175.61,6.50625,1984.92,10.9215,33.87,778.75,782.5,0.285902,571.805,0.00476995,9.5399,3.94442,7888.84,95.1922,-0.633069,-1.92569e-11,0.209335,6.16432,83164
55,0,0.001,8.02723,2000,4.04637,3.46674,3.12569,4.17094,624.383,602.694,2247.78,2169.7,6.2125,1914.16,11.5286,34.7981,778.75,782.5,0.285816,571.631,0.00469255,9.38511,4.03897,8077.95,94.9547,-0.6246,5.49199e-13,0.216603,4.25216,84321.9
56,0,0.001,7.89216,2000,4.18589,3.60204,3.13078,4.31122,626.656,604.8,2255.96,2177.28,6.8375,1971.26,10.6495,33.5761,778.75,782.5,0.285306,570.612,0.00455187,9.10373,3.94951,7899.02,95.3047,-0.618267,-6.25865e-12,0.214511,4.74124,85631.1
57,0,0.001,7.92389,2000,4.2571,3.67139,3.143,4.38268,626.664,604.841,2255.99,2177.43,7.12812,1982.24,10.3938,33.1537,778.75,782.5,0.2846,569.2,0.00434453,8.68907,3.90789,7815.77,95.3422,-0.600488,1.90405e-11,0.207819,11.0648,90734.5
58,0,0.001,8.12604,2000,4.12474,3.53722,3.14227,4.25095,627.372,605.931,2258.54,2181.35,6.4625,1962.67,10.294,33.307,778.75,782.5,0.286809,573.619,0.00471734,9.43467,3.98333,7966.66,95.4328,-0.630093,-5.75929e-14,0.205458,3.95256,92000.8
59,0,0.001,8.01298,2000,4.05062,3.46892,3.12732,4.17562,627.145,606.192,2257.72,2182.29,5.775,1947.15,10.5069,33.7287,778.75,782.5,0.288659,577.317,0.00497993,9.95985,4.02752,8055.05,95.4031,-0.649951,-3.72345e-11,0.203611,4.13715,93285.4
60,0,0.001,8.02207,2000,4.03494,3.45364,3.11848,4.15978,628.139,607.492,2261.3,2186.97,5.45312,1939.6,10.1874,33.3958,778.75,782.5,0.290113,580.227,0.00516691,10.3338,4.03001,8060.03,95.5922,-0.660864,-2.46019e-11,0.201225,3.96897,94468.7
61,0,0.001,8.11097,2000,3.97849,3.39911,3.09335,4.10299,626.834,606.316,2256.6,2182.74,5.21875,1934.2,10.6977,34.0462,778.75,782.5,0.290111,580.222,0.0050654,10.1308,4.06446,8128.93,95.3656,-0.642,-1.0544e-11,0.203956,8.3877,95634.6
62,0,0.001,8.35501,2000,3.91829,3.33835,3.12383,4.04311,626.459,606.87,2255.25,2184.73,4.29688,1932.13,11.0182,34.4906,778.75,782.5,0.292693,585.386,0.00548174,10.9635,4.10442,8208.84,95.2906,-0.67699,-1.7736e-11,0.195218,4.00616,96794.5
63,0,0.001,8.12366,2000,3.91455,3.33416,3.1157,4.03954,626.552,607.416,2255.59,2186.7,4.05,1940.84,11.077,34.5615,778.75,782.5,0.293583,587.166,0.00556234,11.1247,4.10722,8214.44,95.3703,-0.686412,5.78333e-13,0.18926,5.19661,97938.1
64,0,0.001,8.01659,2000,3.99656,3.40986,3.12535,4.12291,627.077,607.458,2257.48,2186.85,4.6625,1954.17,10.6214,33.8617,778.75,782.5,0.292073,584.145,0.00521311,10.4262,4.04705,8094.1,95.4062,-0.65605,2.70405e-11,0.185942,4.01273,99118.7
65,0,0.001,8.04627,2000,4.00029,3.41228,3.12785,4.12701,626.188,606.534,2254.28,2183.52,4.56562,1946.77,10.9836,34.2324,778.75,782.5,0.291853,583.706,0.00503623,10.0725,4.04328,8086.56,95.2703,-0.628088,1.53418e-12,0.183163,9.22766,100314
66,0,0.001,8.12932,2000,3.94982,3.36293,3.13344,4.07633,626.608,607.222,2255.79,2186,4.20625,1946.52,10.994,34.3139,778.75,782.5,0.293095,586.191,0.00525035,10.5007,4.0744,8148.8,95.2766,-0.660705,-1.93766e-11,0.183501,4.0069,101508
67,0,0.001,8.06221,2000,4.01559,3.42942,3.11954,4.14194,626.419,606.656,2255.11,2183.96,4.67812,1961.24,10.9572,34.1928,778.75,782.5,0.291633,583.266,0.00485609,9.71218,4.03431,8068.62,95.2609,-0.61831,-5.06825e-12,0.181523,4.20709,102708
68,0,0.001,7.99073,2000,4.06412,3.46981,3.1284,4.19233,626.194,605.858,2254.3,2181.09,5.19375,1966.58,10.761,33.8419,778.75,782.5,0.289945,579.889,0.0044459,8.89179,4.00254,8005.08,95.2609,-0.58204,8.0492e-12,0.183233,5.3777,103898
69,0,0.001,8.0587,2000,4.07488,3.48342,3.12147,4.20246,625.402,605.017,2251.45,2178.06,5.16875,1962.4,11.1262,34.2442,778.75,782.5,0.289587,579.173,0.00426592,8.53184,3.99796,7995.91,95.0984,-0.556348,-5.06668e-12,0.180835,8.10099,105089
70,0,0.001,8.03316,2000,4.04338,3.45481,3.12132,4.17018,626.591,606.617,2255.73,2183.82,4.78125,1955.77,10.7394,33.9012,778.75,782.5,0.291355,582.711,0.00460715,9.21431,4.01473,8029.46,95.3125,-0.593652,1.94777e-11,0.182756,4.31851,106268
71,0,0.001,8.06177,2000,4.04425,3.45465,3.11564,4.1713,626.844,606.991,2256.64,2185.17,4.7375,1960.31,10.6581,33.8158,778.75,782.5,0.291652,583.303,0.00463676,9.27352,4.01408,8028.16,95.3578,-0.595418,-3.28086e-11,0.184056,4.23025,107457
72,0,0.001,8.01749,2000,4.02439,3.44163,3.10912,4.14993,626.089,606.298,2253.92,2182.67,4.70625,1965.46,11.0337,34.2914,778.75,782.5,0.291384,582.767,0.00445372,8.90744,4.02552,8051.03,95.2203,-0.576676,-1.33284e-11,0.1804,4.07036,108656
73,0,0.001,8.19019,2000,3.9025,3.32609,3.10108,4.02677,625.683,606.972,2252.46,2185.1,3.58438,1949.51,11.5617,35.0687,778.75,782.5,0.294525,589.05,0.00510909,10.2182,4.10161,8203.23,95.1844,-0.632341,1.50639e-11,0.181028,12.6622,109856
74,0,0.001,8.21572,2000,3.96289,3.3806,3.10989,4.08842,626.566,607.58,2255.64,2187.29,3.99688,1949.4,11.0316,34.3793,778.75,782.5,0.293798,587.595,0.00494766,9.89532,4.06264,8125.28,95.2891,-0.624302,-6.98711e-12,0.177942,4.06202,111040
75,0,0.001,8.10446,2000,3.98464,3.40072,3.10955,4.11049,626.077,606.811,2253.88,2184.52,4.29063,1979.57,11.134,34.4089,778.75,782.5,0.292679,585.358,0.0045715,9.143,4.0417,8083.4,95.2297,-0.582428,6.2956e-12,0.176069,4.03336,112256
76,0,0.001,8.17331,2000,3.94345,3.3642,3.10768,4.06835,625.925,607.122,2253.33,2185.64,3.4875,1936.57,11.2503,34.6266,778.75,782.5,0.294842,589.684,0.00499015,9.9803,4.06894,8137.87,95.1594,-0.624286,-1.57356e-11,0.177996,4.16029,113443
77,0,0.001,8.21765,2000,3.84053,3.27001,3.08226,3.96352,625.084,606.894,2250.3,2184.82,2.8875,1929.66,11.8999,35.5665,778.75,782.5,0.296228,592.456,0.00524175,10.4835,4.14113,8282.26,95.1063,-0.655166,3.66527e-11,0.181496,10.3917,114663
78,0,0.001,8.16011,2000,3.93541,3.35429,3.09757,4.06081,625.906,607.122,2253.26,2185.64,3.70625,1941.87,11.4702,34.8477,778.75,782.5,0.294295,588.591,0.00478497,9.56993,4.07574,8151.49,95.1922,-0.610547,1.13347e-11,0.179157,4.96306,115884
79,0,0.001,8.12343,2000,3.927,3.34683,3.09568,4.05203,626.559,607.872,2255.61,2188.34,3.57812,1940.65,11.089,34.4864,778.75,782.5,0.294991,589.981,0.00494284,9.88568,4.08333,8166.67,95.3234,-0.625453,1.10075e-11,0.180239,4.08817,117078
80,0,0.001,8.27573,2000,3.9776,3.38973,3.08517,4.10447,627.233,608.467,2258.04,2190.48,3.8,1961.55,10.8233,34.1033,778.75,782.5,0.294734,589.467,0.00479807,9.59614,4.05771,8115.41,95.3969,-0.609993,-1.33623e-11,0.184447,4.27027,118289
81,0,0.001,8.10881,2000,3.9872,3.39978,3.09618,4.11394,626.723,607.716,2256.2,2187.78,3.925,1938.9,10.9212,34.1461,778.75,782.5,0.294045,588.091,0.00460347,9.20693,4.0439,8087.8,95.3438,-0.590446,-1.16197e-11,0.184611,9.22735,119500
82,0,0.001,8.18995,2000,3.92537,3.34558,3.08665,4.05043,626.152,607.914,2254.15,2188.49,3.26562,1956.55,11.4644,34.8915,778.75,782.5,0.295793,591.586,0.0048968,9.7936,4.0884,8176.79,95.2234,-0.621414,1.29184e-11,0.187866,4.07964,120725
83,0,0.001,8.20293,2000,3.91706,3.33257,3.09054,4.04329,626.203,607.552,2254.33,2187.19,3.33125,1928.58,11.4472,34.829,778.75,782.5,0.295448,590.895,0.00485261,9.70522,4.09287,8185.74,95.2094,-0.624566,1.69877e-11,0.191171,5.28166,121941
84,0,0.001,8.15823,2000,3.97665,3.38971,3.09009,4.10332,627.055,608.553,2257.4,2190.79,3.63437,1961.61,10.8539,34.1081,778.75,782.5,0.295191,590.381,0.00470784,9.41567,4.05357,8107.15,95.3641,-0.606996,1.53317e-11,0.188795,4.16653,123143
85,0,0.001,8.14781,2000,3.98826,3.4002,3.10447,4.11518,627.053,608.127,2257.39,2189.26,3.97187,1970.5,10.8657,34.1184,778.75,782.5,0.294134,588.267,0.0044557,8.91141,4.05032,8100.64,95.3766,-0.591838,1.03374e-11,0.186878,12.8305,124366
86,0,0.001,8.35984,2000,3.94443,3.36101,3.10435,4.07027,627.186,609.181,2257.87,2193.05,3.33125,1972.32,10.9974,34.3266,778.75,782.5,0.296262,592.525,0.00487122,9.74244,4.07366,8147.31,95.4203,-0.6248,-3.3124e-12,0.186725,4.22244,125593
87,0,0.001,8.0853,2000,4.05734,3.46618,3.09416,4.18488,627.53,608.345,2259.11,2190.04,4.27813,1963.64,10.4151,33.4994,778.75,782.5,0.293477,586.955,0.0042123,8.4246,4.00483,8009.66,95.4562,-0.55594,-2.1599e-11,0.192272,4.15203,126836
88,0,0.001,8.11728,2000,4.03478,3.44875,3.07918,4.16109,627.156,607.8,2257.76,2188.08,4.2,1948.2,10.6543,33.8231,778.75,782.5,0.2934,586.8,0.0041413,8.28261,4.01845,8036.91,95.4281,-0.553266,-1.92603e-11,0.191658,8.11602,128093
89,0,0.001,8.14788,2000,4.00545,3.41934,3.07612,4.13191,627.459,608.622,2258.85,2191.04,4.01875,1964.07,10.6014,33.7971,778.75,782.5,0.294264,588.528,0.00430122,8.60245,4.03453,8069.05,95.4531,-0.567337,1.0879e-11,0.192377,118.908,129516
90,0,0.001,8.28892,2000,3.91986,3.34002,3.08287,4.04486,626.964,608.617,2257.07,2191.02,3.16562,1934.08,10.9271,34.333,778.75,782.5,0.296395,592.789,0.0047094,9.4188,4.0887,8177.39,95.3703,-0.608389,-3.16972e-11,0.188827,4.17353,130738
91,0,0.001,8.20559,2000,3.96563,3.37983,3.06956,4.09192,627.677,609.194,2259.64,2193.1,3.34375,1938.62,10.5962,33.8591,778.75,782.5,0.296237,592.475,0.00464852,9.29704,4.0596,8119.19,95.4703,-0.595547,1.4176e-11,0.192895,4.09969,131913
92,0,0.001,8.10617,2000,4.02541,3.43687,3.06614,4.15239,628.217,609.098,2261.58,2192.75,4.09063,1938.26,10.3196,33.4674,778.75,782.5,0.294323,588.645,0.00420004,8.40007,4.02435,8048.7,95.575,-0.555679,1.3873e-11,0.193159,4.22251,133098
