step,klcoef,lr,rollout_time,horizon,speed,speed_rl,speed_rl_std,speed_human,inflow,outflow,inflow_hourly,outflow_hourly,collisions,fuel,backlog_step,n_total_veh_step,flow_horizontal,flow_vertical,raw_reward_mean,raw_reward_sum,reward_mean,reward_sum,n_veh_step_mean,n_veh_step_sum,n_veh_unique,policy_loss,kl,entropy,gd_time,total_time
82,0,0.001,7.43569,2000,5.30136,5.0224,3.50302,5.6155,596.141,585.098,2146.11,2106.35,2.75,2400.95,19.9173,36.8879,765.625,765.625,0.285674,571.348,0.00851176,17.0235,8.90206,17804.1,302.648,-0.999813,-6.05294e-11,0.306992,3.6861,27979.4
83,0,0.001,7.34031,2000,5.27174,4.99278,3.53436,5.58592,595.477,584.73,2143.72,2105.03,2.07812,2322.85,20.1198,37.1021,765.625,765.625,0.28717,574.34,0.00882012,17.6402,8.91332,17826.6,302.281,-1.02471,4.53587e-12,0.30715,1.99274,28309.5
84,0,0.001,7.39957,2000,5.34664,5.06287,3.54623,5.66651,597.715,587.117,2151.77,2113.62,2.57812,2401.07,19.1059,35.9668,765.625,765.625,0.287113,574.227,0.00878013,17.5603,8.84962,17699.2,303.391,-1.03284,1.34325e-11,0.300709,2.11597,28635.3
85,0,0.001,7.34485,2000,5.46949,5.1876,3.48113,5.78631,602.309,590.531,2168.31,2125.91,3.46094,2429.24,16.7422,33.6347,765.625,765.625,0.286613,573.227,0.00862336,17.2467,8.84382,17687.6,305.66,-1.03894,1.19713e-11,0.287362,2.08709,28966.4
86,0,0.001,7.33867,2000,5.46929,5.18703,3.47402,5.7868,601.777,589.742,2166.4,2123.07,3.53906,2404.64,16.6753,33.5501,765.625,765.625,0.286023,572.047,0.00835719,16.7144,8.83443,17668.9,305.332,-1.00852,-2.72382e-11,0.284676,2.04261,29298.1
87,0,0.001,7.34406,2000,5.48538,5.20525,3.50308,5.80002,603.852,591.598,2173.87,2129.75,3.92188,2461.47,15.956,32.8707,765.625,765.625,0.285994,571.988,0.00830312,16.6062,8.85037,17700.7,306.449,-1.00901,-5.03278e-11,0.278084,1.95753,29626.9
88,0,0.001,7.30739,2000,5.4872,5.20329,3.52295,5.80631,604.832,593.258,2177.4,2135.73,3.25,2443.86,15.466,32.2649,765.625,765.625,0.288504,577.008,0.00886536,17.7307,8.79892,17597.8,306.91,-1.06216,2.77105e-11,0.277475,2.05258,29954.5
89,0,0.001,7.35853,2000,5.44976,5.16124,3.55742,5.77465,602.773,592.031,2169.98,2131.31,2.84375,2436.23,16.8193,33.5335,765.625,765.625,0.288906,577.812,0.008868,17.736,8.7673,17534.6,305.875,-1.06512,2.31883e-11,0.279087,2.11791,30286.3
90,0,0.001,7.31857,2000,5.48367,5.2044,3.44471,5.79725,602.633,590.465,2169.48,2125.67,3.85938,2433.41,16.0306,33.0248,765.625,765.625,0.285584,571.168,0.00787572,15.7514,8.88772,17775.4,305.922,-0.949143,4.44651e-11,0.267869,2.04893,30618
91,0,0.001,7.3649,2000,5.50129,5.21683,3.45812,5.82118,603.324,591.543,2171.97,2129.55,3.34375,2439.43,16.0618,32.9145,765.625,765.625,0.287412,574.824,0.00827775,16.5555,8.82421,17648.4,306.184,-0.991391,2.39797e-12,0.271301,1.97322,30950.3
92,0,0.001,7.36998,2000,5.51363,5.22613,3.46633,5.83739,604.156,592.75,2174.96,2133.9,3.25,2433.18,15.6539,32.4719,765.625,765.625,0.28825,576.5,0.00848847,16.9769,8.81142,17622.8,306.656,-1.01479,-1.08615e-12,0.273387,2.58418,31286.2
93,0,0.001,7.48398,2000,5.47902,5.19317,3.45864,5.80097,603.906,592.273,2174.06,2132.18,3.3125,2430.98,15.8664,32.7251,765.625,765.625,0.287855,575.711,0.00826555,16.5311,8.83561,17671.2,306.445,-1.0052,-8.03232e-12,0.27738,1.963,31617.4
94,0,0.001,7.55214,2000,5.49427,5.20915,3.41289,5.81528,600.125,588.297,2160.45,2117.87,3.57031,2462.81,17.2172,34.1439,765.625,765.625,0.285223,570.445,0.00740819,14.8164,8.85738,17714.8,304.539,-0.881958,2.85509e-11,0.262101,3.80205,31961.5
95,0,0.001,7.42561,2000,5.51222,5.22188,3.48671,5.83944,602.871,591.445,2170.34,2129.2,3.3125,2471.03,16.4004,33.1202,765.625,765.625,0.287441,574.883,0.00799084,15.9817,8.76263,17525.3,305.934,-0.971634,6.56562e-12,0.259624,2.02729,32309.1
96,0,0.001,7.63052,2000,5.55385,5.26369,3.44866,5.88065,601.98,590.113,2167.13,2124.41,3.52344,2415.01,16.2709,32.9347,765.625,765.625,0.286248,572.496,0.007542,15.084,8.72824,17456.5,305.562,-0.905804,-4.29866e-11,0.25573,1.95696,32643.8
97,0,0.001,7.57551,2000,5.52922,5.23684,3.48319,5.85896,602.461,591.336,2168.86,2128.81,3.05469,2447.68,16.614,33.2668,765.625,765.625,0.288031,576.062,0.00797643,15.9529,8.72958,17459.2,305.805,-0.942718,-1.78229e-11,0.257365,2.04691,32983.6
98,0,0.001,7.5659,2000,5.48418,5.19643,3.42971,5.80855,601.258,589.496,2164.53,2122.19,3.30469,2418.9,16.5558,33.4794,765.625,765.625,0.286486,572.973,0.00743474,14.8695,8.85994,17719.9,305.137,-0.875155,-1.76248e-11,0.256783,2.04622,33334
99,0,0.001,7.73708,2000,5.47498,5.19222,3.44347,5.79327,603.613,591.754,2173.01,2130.31,3.375,2436.44,15.5006,32.4615,765.625,765.625,0.287439,574.879,0.00763968,15.2794,8.87592,17751.8,306.336,-0.908285,8.98884e-12,0.251932,2.03985,33675.2
100,0,0.001,7.68848,2000,5.49939,5.21023,3.47166,5.82525,605.906,595.156,2181.26,2142.56,2.8125,2476.66,14.8693,31.6866,765.625,765.625,0.290547,581.094,0.00851198,17.024,8.81299,17626,307.508,-1.01185,4.13517e-11,0.257003,2.12747,34022.3
101,0,0.001,7.76384,2000,5.44446,5.1659,3.38712,5.75781,600.418,587.988,2161.5,2116.76,3.66406,2381.77,16.9972,34.1384,765.625,765.625,0.284834,569.668,0.00677006,13.5401,8.96196,17923.9,304.719,-0.800181,7.03249e-12,0.252625,2.02235,34370.6
102,0,0.001,7.88099,2000,5.36697,5.08506,3.41568,5.68491,603.176,592.078,2171.43,2131.48,2.53125,2425.92,15.9038,33.1063,765.625,765.625,0.289711,579.422,0.00805079,16.1016,9.00904,18018.1,306.168,-0.934914,-3.35853e-11,0.258915,2.04983,34719.9
103,0,0.001,7.87103,2000,5.3644,5.07781,3.49075,5.68773,603.445,593.117,2172.4,2135.22,2.03125,2403.16,16.3949,33.3654,765.625,765.625,0.29148,582.961,0.00847064,16.9413,8.90558,17811.2,306.277,-0.999819,-1.34369e-11,0.262762,2.06154,35067.3
104,0,0.001,7.86573,2000,5.38469,5.10491,3.39875,5.69987,601.82,589.945,2166.55,2123.8,3.11719,2439.58,16.2126,33.4941,765.625,765.625,0.28718,574.359,0.00718395,14.3679,9.03944,18078.9,305.41,-0.838473,-1.84971e-11,0.251686,2.07092,35415.5
105,0,0.001,7.81816,2000,5.43958,5.15534,3.40943,5.75986,604.031,592.562,2174.51,2133.22,2.76562,2403.97,15.4715,32.598,765.625,765.625,0.289367,578.734,0.00779842,15.5968,8.9656,17931.2,306.59,-0.907267,1.35831e-11,0.256571,2.00372,35770
106,0,0.001,7.89563,2000,5.42845,5.14227,3.49799,5.75093,606.664,595.711,2183.99,2144.56,2.53906,2439.93,14.5276,31.4948,765.625,765.625,0.291508,583.016,0.00832742,16.6548,8.89671,17793.4,307.918,-1.00166,-2.34879e-12,0.257017,2.34131,36111.1
107,0,0.001,7.74026,2000,5.53569,5.24711,3.4674,5.86091,608.301,596.711,2189.88,2148.16,3.07031,2417.89,13.8654,30.7365,765.625,765.625,0.29068,581.359,0.00809291,16.1858,8.83696,17673.9,308.691,-0.980514,-1.7329e-13,0.248508,2.1009,36459.2
108,0,0.001,7.82332,2000,5.51573,5.23118,3.45969,5.83583,607.77,596.004,2187.97,2145.61,3.15625,2438.9,13.8009,30.8155,765.625,765.625,0.290111,580.223,0.00783071,15.6614,8.90017,17800.3,308.41,-0.944209,-6.73088e-13,0.242044,2.04785,36804.4
109,0,0.001,8.01415,2000,5.4581,5.17368,3.52585,5.77831,608.883,597.734,2191.98,2151.84,2.42188,2398.71,13.5091,30.4823,765.625,765.625,0.292813,585.625,0.00850028,17.0006,8.89339,17786.8,308.957,-1.01207,-2.90664e-11,0.245943,2.08917,37154.5
110,0,0.001,7.70996,2000,5.52465,5.24078,3.4481,5.84413,607.441,595.445,2186.79,2143.6,3.5,2437.53,13.9756,31.0231,765.625,765.625,0.288973,577.945,0.00740271,14.8054,8.9141,17828.2,308.363,-0.893622,-7.8e-12,0.239438,2.06579,37504.5
111,0,0.001,7.69846,2000,5.50141,5.21448,3.51714,5.8246,609.715,598.891,2194.97,2156.01,2.61719,2455.15,13.0552,29.9909,765.625,765.625,0.292902,585.805,0.00840643,16.8129,8.87013,17740.3,309.43,-1.00132,2.26444e-11,0.240944,2.12899,37847.7
112,0,0.001,7.66587,2000,5.52715,5.24325,3.53471,5.84647,610.672,598.641,2198.42,2155.11,3.36719,2430.77,12.5586,29.5036,765.625,765.625,0.290902,581.805,0.00783473,15.6695,8.86684,17733.7,309.898,-0.966005,-8.37152e-12,0.234475,2.07258,38193.4
113,0,0.001,7.62313,2000,5.57736,5.29241,3.53388,5.89741,611,599.086,2199.6,2156.71,3.54688,2450.88,12.6395,29.534,765.625,765.625,0.290676,581.352,0.00771092,15.4218,8.83539,17670.8,310.082,-0.950822,-5.99225e-12,0.228375,1.99111,38539.4
114,0,0.001,7.59367,2000,5.61466,5.32782,3.55698,5.93692,611.863,600.07,2202.71,2160.25,3.83594,2498.66,12.0245,28.7056,765.625,765.625,0.290445,580.891,0.00759713,15.1943,8.72958,17459.2,310.527,-0.966555,8.78457e-12,0.226149,2.12964,38885
115,0,0.001,7.58758,2000,5.63216,5.34496,3.56474,5.95452,612.105,600.953,2203.58,2163.43,3.46875,2493.02,12.1057,28.7382,765.625,765.625,0.291805,583.609,0.00789569,15.7914,8.70665,17413.3,310.633,-0.985926,9.86199e-12,0.227866,1.99079,39227
116,0,0.001,7.54418,2000,5.64353,5.35541,3.52223,5.96725,611.297,599.672,2200.67,2158.82,3.89062,2540.32,11.9615,28.6776,765.625,765.625,0.290109,580.219,0.00738661,14.7732,8.74513,17490.3,310.227,-0.930214,2.54353e-11,0.227696,2.00656,39573
117,0,0.001,7.4575,2000,5.65685,5.36888,3.53839,5.98006,611.559,599.66,2201.61,2158.78,3.83594,2458.95,12.2607,28.8985,765.625,765.625,0.29024,580.48,0.00737781,14.7556,8.70655,17413.1,310.305,-0.940767,-2.8333e-11,0.227992,2.14404,39912.4
118,0,0.001,7.55628,2000,5.73286,5.44086,3.52649,6.06062,611.598,599.453,2201.75,2158.03,4.125,2499.24,11.9489,28.4024,765.625,765.625,0.289414,578.828,0.00704589,14.0918,8.60934,17218.7,310.301,-0.897251,8.13722e-12,0.222681,2.63538,40272.7
119,0,0.001,7.70109,2000,5.6812,5.38887,3.54015,6.00976,613.156,601.699,2207.36,2166.12,3.71875,2508.67,11.619,28.1611,765.625,765.625,0.291553,583.105,0.00762045,15.2409,8.66278,17325.6,311.125,-0.959639,-9.83627e-13,0.227692,2.21477,40618.1
120,0,0.001,7.75251,2000,5.68817,5.3946,3.55854,6.01844,612.723,601.559,2205.8,2165.61,3.5,2503.8,11.7444,28.2017,765.625,765.625,0.292029,584.059,0.007685,15.37,8.62379,17247.6,310.91,-0.966516,-6.898e-12,0.224434,2.07606,40965.9
121,0,0.001,7.60392,2000,5.6541,5.36244,3.55207,5.98197,612.789,600.891,2206.04,2163.21,3.75781,2470.69,11.6556,28.2161,765.625,765.625,0.291051,582.102,0.00738267,14.7653,8.67319,17346.4,310.945,-0.936305,-4.16854e-11,0.222703,2.08598,41306.5
122,0,0.001,7.59456,2000,5.6568,5.36504,3.51793,5.98495,611.484,599.512,2201.34,2158.24,3.92969,2468.66,12.1691,28.8161,765.625,765.625,0.289932,579.863,0.00696903,13.9381,8.7133,17426.6,310.348,-0.880879,7.16726e-12,0.223598,2.06218,41657
123,0,0.001,7.68516,2000,5.66429,5.36949,3.5267,5.99615,612.512,601.281,2205.04,2164.61,3.42969,2518.83,11.8658,28.4329,765.625,765.625,0.292066,584.133,0.00749778,14.9956,8.67783,17355.7,310.863,-0.926277,2.1554e-11,0.226519,2.13657,42000.5
124,0,0.001,7.63158,2000,5.64458,5.34624,3.54298,5.98075,612.34,601.238,2204.42,2164.46,3.09375,2495.23,12.0842,28.5982,765.625,765.625,0.292885,585.77,0.00766199,15.324,8.65774,17315.5,310.715,-0.947974,1.84588e-13,0.226567,1.98816,42348.8
125,0,0.001,7.59904,2000,5.6939,5.40003,3.48566,6.02432,611.312,599.43,2200.72,2157.95,3.73438,2474.94,12.1223,28.7184,765.625,765.625,0.290379,580.758,0.00694911,13.8982,8.68713,17374.3,310.223,-0.870147,-6.49312e-12,0.226638,2.09522,42691.3
126,0,0.001,7.68699,2000,5.65714,5.36593,3.48789,5.98469,611.855,600.238,2202.68,2160.86,3.46094,2479.88,11.8754,28.5687,765.625,765.625,0.291467,582.934,0.00713861,14.2772,8.73659,17473.2,310.445,-0.882663,2.15269e-11,0.227656,2.04541,43041.9
127,0,0.001,7.69156,2000,5.60322,5.3068,3.53149,5.93743,612.379,601.68,2204.56,2166.05,3.03906,2480.1,12.0745,28.7224,765.625,765.625,0.293242,586.484,0.00759571,15.1914,8.72975,17459.5,310.832,-0.948618,-1.67461e-11,0.229673,2.07306,43377.8
128,0,0.001,7.62911,2000,5.66216,5.36407,3.5483,5.99794,613.832,602.844,2209.8,2170.24,2.99219,2465.53,11.468,27.9877,765.625,765.625,0.293941,587.883,0.00773232,15.4646,8.66168,17323.4,311.484,-0.961294,-8.4864e-12,0.222512,3.20252,43727.8
129,0,0.001,7.72073,2000,5.50462,5.23042,3.38842,5.81251,604.262,590.961,2175.34,2127.46,4.125,2390.91,14.6364,32.078,765.625,765.625,0.285168,570.336,0.0051444,10.2888,9.09471,18189.4,306.68,-0.63168,-2.15008e-11,0.218512,2.08943,44081.7
130,0,0.001,7.81975,2000,5.62052,5.33601,3.47434,5.94007,610.883,598.664,2199.18,2155.19,3.70312,2467.93,12.2034,29.182,765.625,765.625,0.290074,580.148,0.00654383,13.0877,8.87009,17740.2,310.09,-0.813219,1.68515e-11,0.217404,2.50079,44435.7
131,0,0.001,7.81662,2000,5.62715,5.33785,3.5237,5.95222,612.922,601.852,2206.52,2166.67,3.23438,2498.79,11.6278,28.3793,765.625,765.625,0.29284,585.68,0.00727699,14.554,8.76519,17530.4,311.07,-0.903239,-1.70526e-11,0.217181,2.0528,44779.7
132,0,0.001,7.74107,2000,5.6561,5.36184,3.55353,5.98732,612.531,601.086,2205.11,2163.91,3.40625,2491.54,11.8003,28.4196,765.625,765.625,0.292027,584.055,0.00701158,14.0232,8.70338,17406.8,310.891,-0.876261,-2.1613e-11,0.21165,2.04104,45123.6
133,0,0.001,7.82668,2000,5.53217,5.24094,3.57694,5.86041,610.766,600.258,2198.76,2160.93,2.58594,2498.93,12.7177,29.4988,765.625,765.625,0.293664,587.328,0.00736186,14.7237,8.79564,17591.3,309.934,-0.897464,1.11779e-11,0.212387,2.13621,45471.5
134,0,0.001,7.74726,2000,5.58278,5.28813,3.5455,5.91507,612.934,602.402,2206.56,2168.65,2.75,2521.51,11.8005,28.5042,765.625,765.625,0.294326,588.652,0.00751592,15.0318,8.75511,17510.2,311.039,-0.920917,4.37587e-11,0.214176,2.0779,45819
135,0,0.001,7.72989,2000,5.62064,5.32593,3.52709,5.95279,612.598,601.527,2205.35,2165.5,3.11719,2520.71,11.8615,28.5498,765.625,765.625,0.292971,585.941,0.0070668,14.1336,8.74131,17482.6,310.891,-0.879473,-1.33786e-11,0.211507,2.04396,46159.8
136,0,0.001,7.82373,2000,5.6555,5.35866,3.52742,5.99002,613.008,601.57,2206.83,2165.65,3.46875,2471.74,11.5632,28.1711,765.625,765.625,0.292113,584.227,0.00683184,13.6637,8.69985,17399.7,311.098,-0.858055,-1.69977e-11,0.210069,2.01042,46505.5
137,0,0.001,7.76096,2000,5.58645,5.2926,3.4913,5.9178,610.539,599.816,2197.94,2159.34,2.64844,2492.79,12.6867,29.4769,765.625,765.625,0.293287,586.574,0.00704857,14.0971,8.79281,17585.6,309.879,-0.855932,8.19045e-12,0.213939,2.3325,46860.2
138,0,0.001,7.78316,2000,5.61602,5.31775,3.55236,5.95251,612.555,601.473,2205.2,2165.3,2.98438,2484.01,11.9306,28.5051,765.625,765.625,0.293275,586.551,0.00704017,14.0803,8.69145,17382.9,310.781,-0.888042,-1.10884e-11,0.210614,2.44779,47203.5
139,0,0.001,7.79499,2000,5.56692,5.27055,3.52937,5.90149,611.633,601.199,2201.88,2164.32,2.46094,2471.22,12.3594,29.1041,765.625,765.625,0.294447,588.895,0.00725326,14.5065,8.77873,17557.5,310.398,-0.884799,-8.14047e-12,0.213006,2.12094,47552.5
140,0,0.001,7.78406,2000,5.6128,5.31543,3.51556,5.94839,611.516,600.551,2201.46,2161.98,3.05469,2494.09,12.0522,28.7418,765.625,765.625,0.292639,585.277,0.0067308,13.4616,8.74606,17492.1,310.359,-0.83622,8.28035e-13,0.211309,3.45595,47898.4
141,0,0.001,7.58946,2000,5.70155,5.39869,3.53704,6.04331,613.707,602.711,2209.35,2169.76,3.19531,2509.25,11.4976,27.9333,765.625,765.625,0.293367,586.734,0.00695058,13.9012,8.61944,17238.9,311.426,-0.880567,8.11864e-12,0.210142,2.09077,48241.9
142,0,0.001,7.7577,2000,5.67523,5.37933,3.4762,6.00878,610.668,598.863,2198.4,2155.91,3.78906,2509.38,12.1114,28.761,765.625,765.625,0.289959,579.918,0.00589045,11.7809,8.71577,17431.5,309.906,-0.743153,-2.82284e-11,0.208323,2.2221,48594.1
143,0,0.001,7.68134,2000,5.68645,5.38985,3.47643,6.02055,611.855,600.02,2202.68,2160.07,3.72656,2494.63,11.727,28.3673,765.625,765.625,0.290693,581.387,0.00612211,12.2442,8.71117,17422.3,310.52,-0.77377,8.46583e-12,0.210026,2.47816,48989.3
144,0,0.001,8.97937,2000,5.717,5.41299,3.55609,6.05984,614.648,603.961,2212.73,2174.26,2.85938,2500.52,10.8449,27.1814,765.625,765.625,0.294832,589.664,0.00724406,14.4881,8.57113,17142.3,311.902,-0.900912,2.84007e-11,0.208452,2.24922,49371.6
145,0,0.001,8.63483,2000,5.76237,5.46068,3.526,6.10201,613.426,602.152,2208.33,2167.75,3.51562,2522.54,11.464,27.8353,765.625,765.625,0.292287,584.574,0.00645359,12.9072,8.57569,17151.4,311.262,-0.822469,4.62681e-11,0.204886,2.10991,49759
146,0,0.001,8.37664,2000,5.70933,5.40768,3.55839,6.04928,614.586,603.844,2212.51,2173.84,3.07812,2512.35,10.8468,27.244,765.625,765.625,0.294227,588.453,0.00696864,13.9373,8.59722,17194.4,311.879,-0.870957,-1.85887e-11,0.205691,2.11462,50119
147,0,0.001,8.137,2000,5.70883,5.41035,3.52879,6.04495,614.562,603.508,2212.43,2172.63,3.25,2505.08,10.8275,27.301,765.625,765.625,0.293629,587.258,0.00677417,13.5483,8.63154,17263.1,311.855,-0.858708,3.83779e-11,0.206034,2.34331,50495.3
148,0,0.001,7.25457,2000,5.71395,5.41288,3.55626,6.05315,614.762,604.293,2213.14,2175.45,2.99219,2561.78,10.8501,27.2449,765.625,765.625,0.294666,589.332,0.0070094,14.0188,8.59623,17192.5,311.977,-0.881328,2.31277e-11,0.20263,2.11845,50835.4
149,0,0.001,7.32453,2000,5.75939,5.45611,3.52391,6.10115,614.152,603.07,2210.95,2171.05,3.28125,2517.3,11.1817,27.5621,765.625,765.625,0.293332,586.664,0.00656517,13.1303,8.58248,17165,311.691,-0.828843,2.76225e-11,0.201158,2.16567,51164.4
150,0,0.001,7.39355,2000,5.74006,5.44283,3.49064,6.07461,612.66,600.914,2205.58,2163.29,3.97656,2515.37,11.808,28.3046,765.625,765.625,0.290516,581.031,0.0057692,11.5384,8.63579,17271.6,310.91,-0.755267,-3.40377e-13,0.200158,2.28763,51501.5
151,0,0.001,7.22364,2000,5.75746,5.45507,3.5544,6.09791,615.656,604.684,2216.36,2176.86,3.07031,2486.7,10.4118,26.742,765.625,765.625,0.294666,589.332,0.00689895,13.7979,8.55956,17119.1,312.41,-0.872246,3.9906e-11,0.198253,3.20176,51837.2
152,0,0.001,7.46577,2000,5.74751,5.44241,3.56544,6.09163,614.93,603.914,2213.75,2174.09,3.35156,2513.16,10.8722,27.1691,765.625,765.625,0.293578,587.156,0.00653523,13.0705,8.54748,17095,312.051,-0.849916,1.99618e-11,0.197635,2.25879,52183.3
153,0,0.001,7.55119,2000,5.69284,5.38805,3.56366,6.03685,613.957,603.262,2210.25,2171.74,2.77344,2455.58,11.3557,27.7513,765.625,765.625,0.294697,589.395,0.00677754,13.5551,8.60086,17201.7,311.527,-0.843823,1.43994e-11,0.197803,2.66594,52535.7
154,0,0.001,7.67263,2000,5.63242,5.332,3.57577,5.97155,613.344,602.906,2208.04,2170.46,2.53906,2492.35,11.5346,28.0669,765.625,765.625,0.295105,590.211,0.00682708,13.6542,8.67268,17345.4,311.27,-0.846509,1.2361e-11,0.198127,2.30834,52879.8
155,0,0.001,7.6478,2000,5.77166,5.46523,3.54832,6.11712,615.168,604.41,2214.6,2175.88,3.10938,2516.52,10.6589,26.9442,765.625,765.625,0.294432,588.863,0.00662726,13.2545,8.53948,17079,312.211,-0.836463,-9.27798e-12,0.195096,2.28777,53235.1
156,0,0.001,8.10082,2000,5.71767,5.41849,3.54437,6.05455,614.816,603.922,2213.34,2174.12,3,2494.15,10.5616,27.0198,765.625,765.625,0.294461,588.922,0.00658627,13.1725,8.62332,17246.6,312.047,-0.823392,1.26653e-12,0.193441,2.55284,53655.6
157,0,0.001,9.27999,2000,5.73311,5.42934,3.51281,6.07583,614.258,603.414,2211.33,2172.29,3.28125,2544.17,10.851,27.3261,765.625,765.625,0.293504,587.008,0.00632117,12.6423,8.63382,17267.6,311.754,-0.799353,7.74915e-12,0.195326,2.2844,54083
158,0,0.001,8.58927,2000,5.72291,5.42634,3.47196,6.05683,611.602,599.402,2201.77,2157.85,4.04688,2511.81,11.9697,28.6338,765.625,765.625,0.289584,579.168,0.00514606,10.2921,8.71583,17431.7,310.422,-0.670166,-1.03972e-11,0.19223,2.36328,54482.3
159,0,0.001,7.42872,2000,5.64036,5.34894,3.44214,5.96852,610.137,598.035,2196.49,2152.93,3.64844,2481.31,11.9923,28.8881,765.625,765.625,0.289896,579.793,0.00516987,10.3397,8.83232,17664.6,309.613,-0.646254,1.14883e-11,0.193073,2.315,54862
160,0,0.001,7.36376,2000,5.73203,5.43101,3.56563,6.07103,616.629,605.922,2219.86,2181.32,2.82031,2485.3,9.9528,26.3581,765.625,765.625,0.29591,591.82,0.00686928,13.7386,8.59969,17199.4,312.895,-0.860174,-2.17989e-11,0.190089,2.16265,55218.3
161,0,0.001,7.45196,2000,5.72632,5.42263,3.54931,6.06892,615.691,605.426,2216.49,2179.53,2.79688,2539.05,10.4571,26.8835,765.625,765.625,0.295721,591.441,0.006792,13.584,8.61336,17226.7,312.531,-0.845517,-3.70127e-11,0.191326,2.14531,55557.5
162,0,0.001,7.53648,2000,5.72236,5.42061,3.56039,6.06233,615.633,605.102,2216.28,2178.37,2.89844,2496.61,10.5179,26.9477,765.625,765.625,0.295305,590.609,0.00660714,13.2143,8.61327,17226.5,312.449,-0.842327,1.49087e-11,0.190308,3.54227,55913.4
163,0,0.001,7.40878,2000,5.70865,5.41748,3.47301,6.03599,612.422,599.816,2204.72,2159.34,4.32031,2501.65,11.2015,27.9689,765.625,765.625,0.289107,578.215,0.00488813,9.77626,8.76328,17526.6,310.828,-0.653471,-2.78697e-12,0.189483,2.3647,56256.3
164,0,0.001,7.56197,2000,5.70714,5.41512,3.49945,6.03524,614.383,603.016,2211.78,2170.86,3.625,2551.69,10.6101,27.2889,765.625,765.625,0.292445,584.891,0.00578832,11.5766,8.72527,17450.5,311.793,-0.746467,-2.7848e-11,0.190237,2.40759,56608.7
165,0,0.001,7.45737,2000,5.70143,5.40367,3.5127,6.0368,615.691,604.523,2216.49,2176.28,3.07812,2495.65,10.3465,26.9506,765.625,765.625,0.294566,589.133,0.00636599,12.732,8.69742,17394.8,312.434,-0.811036,1.72629e-11,0.19254,2.23619,56951.2
166,0,0.001,7.45537,2000,5.65415,5.35394,3.54079,5.99291,615.793,605.504,2216.85,2179.81,2.51562,2531.35,10.0927,26.7094,765.625,765.625,0.296463,592.926,0.00683314,13.6663,8.7128,17425.6,312.402,-0.853154,-1.17334e-12,0.19079,2.14689,57293
167,0,0.001,7.52754,2000,5.68683,5.38557,3.56469,6.0266,616.273,605.527,2218.58,2179.9,2.96094,2521.94,10.2437,26.7295,765.625,765.625,0.295361,590.723,0.00648611,12.9722,8.64654,17293.1,312.703,-0.824773,8.61692e-12,0.189158,2.33582,57644.2
168,0,0.001,7.40562,2000,5.71354,5.41189,3.56548,6.05365,617.082,606.586,2221.5,2183.71,2.82031,2505.23,9.68708,26.1638,765.625,765.625,0.296242,592.484,0.00673875,13.4775,8.64002,17280,313.078,-0.85118,-2.57726e-11,0.190809,2.23238,57981
169,0,0.001,7.60118,2000,5.695,5.40181,3.50641,6.02477,614.969,603.465,2213.89,2172.47,3.42969,2501.38,10.3086,27.0582,765.625,765.625,0.293158,586.316,0.00581986,11.6397,8.76364,17527.3,312.082,-0.751631,-1.47476e-11,0.191331,2.23974,58330
170,0,0.001,7.57602,2000,5.63457,5.34406,3.49354,5.96134,614.078,602.371,2210.68,2168.54,3.40625,2503.84,10.7258,27.6147,765.625,765.625,0.29267,585.34,0.00560599,11.212,8.83565,17671.3,311.574,-0.71694,1.06471e-11,0.19199,2.24468,58676.4
171,0,0.001,7.54376,2000,5.58145,5.28699,3.52608,5.91347,615.051,604.051,2214.18,2174.58,2.44531,2426.6,10.4422,27.2842,765.625,765.625,0.295912,591.824,0.00651765,13.0353,8.8288,17657.6,312.148,-0.803845,-3.99166e-12,0.196051,2.35865,59015.6
172,0,0.001,7.5205,2000,5.62231,5.32626,3.54096,5.95606,615.543,605.082,2215.95,2178.3,2.45312,2504.81,10.2206,26.9659,765.625,765.625,0.296408,592.816,0.0066057,13.2114,8.77823,17556.5,312.328,-0.819095,-1.11389e-11,0.191704,2.21729,59355.4
173,0,0.001,7.57638,2000,5.69623,5.40539,3.51673,6.02303,615.297,603.645,2215.07,2173.12,3.44531,2499.95,10.2816,27.0748,765.625,765.625,0.293209,586.418,0.00570618,11.4124,8.78193,17563.9,312.133,-0.735066,1.94003e-11,0.183431,2.2518,59717.6
174,0,0.001,7.52586,2000,5.71591,5.42265,3.52916,6.04574,616.637,604.973,2219.89,2177.9,3.61719,2491.13,9.7671,26.4474,765.625,765.625,0.293443,586.887,0.00575875,11.5175,8.72805,17456.1,312.863,-0.756199,5.63184e-12,0.181233,2.29147,60064.2
175,0,0.001,7.57397,2000,5.67712,5.38411,3.49669,6.00705,615.379,604.117,2215.36,2174.82,3.29688,2499.69,10.373,27.1954,765.625,765.625,0.293816,587.633,0.00578194,11.5639,8.80083,17601.7,312.383,-0.733954,-1.17255e-11,0.185171,2.21288,60425.2
176,0,0.001,7.5463,2000,5.69442,5.40113,3.48771,6.02451,614.328,602.715,2211.58,2169.77,3.35938,2496.08,10.3759,27.2129,765.625,765.625,0.292959,585.918,0.00553735,11.0747,8.80444,17608.9,311.754,-0.700418,-9.24756e-12,0.182062,3.76557,60778.8
