step,klcoef,lr,rollout_time,horizon,speed,speed_rl,speed_rl_std,speed_human,inflow,outflow,inflow_hourly,outflow_hourly,collisions,fuel,backlog_step,n_total_veh_step,flow_horizontal,flow_vertical,raw_reward_mean,raw_reward_sum,reward_mean,reward_sum,n_veh_step_mean,n_veh_step_sum,n_veh_unique,policy_loss,kl,entropy,gd_time,total_time
37,0,0.001,11.7635,2000,6.33798,6.09153,4.21737,6.60523,796.207,790.836,2866.35,2847.01,0.617188,2360.86,28.8167,55.1562,765.625,765.625,0.393875,787.75,0.00350644,7.01289,13.6652,27330.4,408.668,-0.436074,5.42419e-12,0.138804,2.51322,17975.5
38,0,0.001,11.377,2000,6.12258,5.89872,4.17255,6.36416,801.379,794.543,2884.96,2860.35,0.53125,2320.72,26.3281,53.8818,765.625,765.625,0.395943,791.887,0.00395754,7.91509,14.258,28516,411.078,-0.491523,-1.26486e-11,0.138261,2.49298,18442.2
39,0,0.001,11.0745,2000,6.32418,6.07097,4.25434,6.59935,786.898,781.98,2832.83,2815.13,0.5625,2362.32,33.7379,59.7616,765.625,765.625,0.389584,779.168,0.00229007,4.58014,13.5195,27039.1,403.922,-0.306564,-9.83155e-12,0.136439,2.44747,18891.3
40,0,0.001,11.7327,2000,6.31477,6.0694,4.22512,6.58084,796.168,791.223,2866.2,2848.4,0.6875,2355.24,29.0997,55.5121,765.625,765.625,0.393893,787.785,0.00332556,6.65112,13.7047,27409.4,408.895,-0.420414,8.27169e-12,0.132048,2.43807,19347.1
41,0,0.001,12.239,2000,6.21741,5.98438,4.18886,6.46946,800.773,794.949,2882.78,2861.82,0.621094,2347.46,26.9136,54.0664,765.625,765.625,0.395922,791.844,0.00377793,7.55586,14.0615,28123,411.121,-0.475319,-7.79617e-12,0.13613,2.60958,19822.2
42,0,0.001,12.7223,2000,5.83343,5.62703,4.15907,6.05586,796.117,788.035,2866.02,2836.93,0.453125,2263.98,29.0501,58.0111,765.625,765.625,0.392885,785.77,0.00298503,5.97007,14.9572,29914.4,408.754,-0.381798,-8.41536e-12,0.144707,2.75418,20313.2
43,0,0.001,11.2556,2000,6.31194,6.06551,4.24807,6.57921,796.039,790.379,2865.74,2845.36,0.5,2326.69,28.611,54.9722,765.625,765.625,0.393939,787.879,0.00317343,6.34685,13.6799,27359.8,408.43,-0.397685,-1.51243e-11,0.129082,2.5974,20768.1
44,0,0.001,11.1566,2000,6.24516,6.00848,4.20978,6.50133,801.684,795.676,2886.06,2864.43,0.554688,2319.28,26.2194,53.1682,765.625,765.625,0.396451,792.902,0.00378249,7.56499,13.9657,27931.3,411.551,-0.462961,-1.09612e-11,0.131507,2.55749,21221.7
45,0,0.001,11.9,2000,6.23064,6.0009,4.1789,6.4788,803,796.648,2890.8,2867.93,0.539062,2341.17,25.3144,52.5099,765.625,765.625,0.396977,793.953,0.00387707,7.75414,14.0744,28148.8,412.207,-0.472191,5.14891e-12,0.125946,2.56402,21687.1
46,0,0.001,12.1497,2000,6.31996,6.08079,4.19555,6.57885,801.941,796.539,2886.99,2867.54,0.609375,2377.4,25.9655,52.6932,765.625,765.625,0.396746,793.492,0.00373541,7.47081,13.8488,27697.6,411.508,-0.462716,1.21583e-11,0.123468,3.85607,22159.2
47,0,0.001,12.2717,2000,6.03373,5.82299,4.159,6.26051,802.734,795.73,2889.84,2864.63,0.65625,2339.42,25.5765,53.7713,765.625,765.625,0.396225,792.449,0.00354922,7.09843,14.5605,29121,411.949,-0.450903,-1.9002e-11,0.125066,3.01372,22638.3
48,0,0.001,11.5007,2000,6.17068,5.94605,4.1729,6.41318,804.074,797.652,2894.67,2871.55,0.5625,2329.3,25.1721,52.7785,765.625,765.625,0.39742,794.84,0.00381376,7.62751,14.2772,28554.3,412.797,-0.46921,3.26352e-12,0.123131,2.71307,23111.5
49,0,0.001,12.1553,2000,5.30379,5.13905,4.13624,5.47967,776.215,766.328,2794.37,2758.78,0.578125,2219.72,37.3874,68.4953,765.625,765.625,0.381719,763.438,-0.000387114,-0.774228,16.0007,32001.4,398.758,0.00283119,1.70061e-11,0.13169,2.98244,23589.1
50,0,0.001,11.3919,2000,6.24537,6.01153,4.18428,6.49829,806.359,800.25,2902.89,2880.9,0.515625,2349.33,23.608,50.8394,765.625,765.625,0.398836,797.672,0.00409108,8.18217,14.1009,28201.9,413.871,-0.503459,-4.59532e-12,0.11944,2.94294,24051.1
51,0,0.001,12.0968,2000,6.21951,5.98686,4.18556,6.47115,807.082,801.027,2905.5,2883.7,0.453125,2340.73,23.5893,50.967,765.625,765.625,0.399381,798.762,0.00418416,8.36831,14.1754,28350.7,414.207,-0.509631,-7.96335e-12,0.119857,2.65711,24520.8
52,0,0.001,13.661,2000,6.18401,5.93898,4.27797,6.45011,788.992,783.098,2840.37,2819.15,0.507812,2320.04,32.9149,59.5985,765.625,765.625,0.390279,780.559,0.00169543,3.39086,13.8563,27712.6,404.883,-0.240309,-2.63545e-12,0.124399,3.11659,25003.7
53,0,0.001,14.2866,2000,6.39075,6.1398,4.25462,6.66303,794.895,790.047,2861.62,2844.17,0.585938,2356.84,29.2636,55.2685,765.625,765.625,0.393559,787.117,0.00252219,5.04439,13.4976,26995.1,408.086,-0.339875,-6.42148e-12,0.114677,2.71442,25505.1
54,0,0.001,11.6247,2000,6.28913,6.05345,4.20035,6.544,805.535,799.367,2899.93,2877.72,0.546875,2352.96,24.4503,51.413,765.625,765.625,0.398316,796.633,0.00379946,7.59891,13.9644,27928.7,413.238,-0.476448,2.72104e-11,0.118506,2.9065,25979.9
55,0,0.001,11.2115,2000,6.2241,5.99385,4.18801,6.47303,804.855,799.445,2897.48,2878,0.394531,2372.36,25.5086,52.9162,765.625,765.625,0.398736,797.473,0.00390496,7.80992,14.1811,28362.2,413.219,-0.476,5.0548e-12,0.122091,2.75165,26454.8
56,0,0.001,11.0692,2000,6.3048,6.06722,4.20208,6.56188,804.168,798.594,2895,2874.94,0.601562,2362.46,25.0596,51.8994,765.625,765.625,0.397793,795.586,0.00354713,7.09427,13.9037,27807.5,412.852,-0.445904,-4.87782e-12,0.117754,2.65206,26934.2
57,0,0.001,12.0174,2000,6.22397,5.99531,4.17418,6.47099,805.656,799.012,2900.36,2876.44,0.5,2358.9,24.3082,51.7225,765.625,765.625,0.398256,796.512,0.00364575,7.29151,14.1811,28362.1,413.273,-0.456491,-6.97908e-12,0.118385,2.56779,27404.4
58,0,0.001,12.1853,2000,6.33269,6.09328,4.19467,6.59182,806.445,800.848,2903.2,2883.05,0.398438,2366.5,23.794,50.6359,765.625,765.625,0.399428,798.855,0.00391851,7.83702,13.9048,27809.6,413.773,-0.482632,-1.53815e-11,0.116874,2.95933,27876.5
59,0,0.001,11.962,2000,6.27924,6.04519,4.18296,6.53238,806.215,800.246,2902.37,2880.89,0.484375,2351.75,24.068,51.2066,765.625,765.625,0.398912,797.824,0.00372234,7.44469,14.0483,28096.5,413.727,-0.464465,1.18093e-11,0.117849,2.85037,28363.1
60,0,0.001,11.2812,2000,6.18523,5.95919,4.16918,6.42936,806.871,799.914,2904.74,2879.69,0.335938,2328.12,23.7675,51.3889,765.625,765.625,0.399117,798.234,0.00374514,7.49027,14.2835,28566.9,413.949,-0.467219,-1.36427e-11,0.118327,2.88742,28841.7
61,0,0.001,11.918,2000,6.0094,5.79555,4.15325,6.24009,803.176,795.297,2891.43,2863.07,0.5,2320.55,25.0215,53.48,765.625,765.625,0.396398,792.797,0.00291836,5.83672,14.6971,29394.2,412.188,-0.377341,7.92429e-12,0.118288,2.91355,29331.4
62,0,0.001,12.3842,2000,6.17755,5.95195,4.16943,6.42113,808.273,801.898,2909.78,2886.83,0.433594,2373.14,23.2779,50.988,765.625,765.625,0.399865,799.73,0.00385418,7.70837,14.3297,28659.4,414.82,-0.484658,4.34592e-12,0.114833,2.77689,29815.2
63,0,0.001,12.2239,2000,6.13174,5.90299,4.17614,6.37922,807.039,800.445,2905.34,2881.6,0.480469,2351.15,23.703,51.5669,765.625,765.625,0.399021,798.043,0.00355883,7.11766,14.4224,28844.9,414.223,-0.450724,-1.61728e-12,0.120582,2.847,30303.1
64,0,0.001,11.7148,2000,5.91475,5.70748,4.16133,6.13796,803.449,795.75,2892.42,2864.7,0.523438,2325.11,24.9461,53.7295,765.625,765.625,0.396566,793.133,0.00281114,5.62228,14.861,29721.9,412.305,-0.377086,-1.59607e-11,0.117191,2.68268,30766.6
65,0,0.001,11.6647,2000,6.24621,6.00779,4.19977,6.50455,806.219,799.961,2902.39,2879.86,0.441406,2341.6,24.0535,51.2507,765.625,765.625,0.398877,797.754,0.00343819,6.87637,14.0953,28190.6,413.68,-0.433682,9.94357e-13,0.112889,2.82433,31234.4
66,0,0.001,12.152,2000,6.29507,6.06055,4.17296,6.54872,809.293,802.852,2913.45,2890.27,0.457031,2371.18,22.4752,49.6939,765.625,765.625,0.400283,800.566,0.00380292,7.60585,14.0874,28174.9,415.223,-0.480193,-1.07296e-11,0.106943,4.02889,31708.9
67,0,0.001,12.3577,2000,6.3122,6.07563,4.19938,6.56804,806.824,800.863,2904.57,2883.11,0.523438,2342.54,23.3376,50.228,765.625,765.625,0.399123,798.246,0.00342882,6.85764,13.9275,27854.9,414.105,-0.433319,7.63534e-12,0.105928,2.82057,32181.9
68,0,0.001,11.9309,2000,6.20108,5.97509,4.16941,6.445,808.867,802.004,2911.92,2887.21,0.5,2347.73,22.5372,50.138,765.625,765.625,0.399752,799.504,0.00354692,7.09384,14.2743,28548.7,414.992,-0.459603,8.64641e-12,0.10644,2.92498,32661.7
69,0,0.001,11.323,2000,6.26707,6.03447,4.17539,6.51851,809.453,803.516,2914.03,2892.66,0.421875,2371.59,22.268,49.5614,765.625,765.625,0.400703,801.406,0.00379188,7.58376,14.1273,28254.6,415.41,-0.477153,-1.19824e-11,0.104709,2.85687,33142.5
70,0,0.001,11.5887,2000,6.32926,6.08961,4.19357,6.58871,807.102,801.637,2905.57,2885.89,0.460938,2360.96,23.4229,50.3286,765.625,765.625,0.399666,799.332,0.00347268,6.94536,13.9388,27877.5,414.363,-0.437187,1.75801e-11,0.101572,3.05139,33626.6
71,0,0.001,12.1262,2000,6.33252,6.09056,4.20767,6.59456,806.055,800.781,2901.8,2882.81,0.386719,2368.1,24.2477,51.0181,765.625,765.625,0.399424,798.848,0.00337498,6.74996,13.8754,27750.7,413.793,-0.429888,-1.25375e-12,0.102153,3.24494,34117.6
72,0,0.001,12.0258,2000,6.33406,6.09193,4.19774,6.59635,807.5,801.73,2907,2886.23,0.523438,2353.06,23.4464,50.2798,765.625,765.625,0.399557,799.113,0.00335798,6.71597,13.9076,27815.2,414.543,-0.429306,-2.16014e-11,0.101716,3.08232,34592.3
73,0,0.001,11.4185,2000,6.31713,6.07682,4.19469,6.57737,810.355,804.676,2917.28,2896.83,0.375,2354.72,22.0907,49.1099,765.625,765.625,0.4014,802.801,0.00384411,7.68821,13.9994,27998.9,415.887,-0.487387,-1.6521e-12,0.102818,2.97182,35057.3
74,0,0.001,11.3468,2000,6.29461,6.05535,4.20711,6.55375,809.5,803.918,2914.2,2894.1,0.488281,2381.5,22.2696,49.3404,765.625,765.625,0.400738,801.477,0.00361454,7.22908,14.0284,28056.8,415.457,-0.462408,1.1211e-11,0.102107,2.91874,35511.7
75,0,0.001,11.7841,2000,6.28468,6.04801,4.18864,6.5409,810.281,803.984,2917.01,2894.34,0.414062,2356.87,21.7294,48.9544,765.625,765.625,0.400957,801.914,0.00363243,7.26486,14.0977,28195.5,415.633,-0.469032,-1.62289e-11,0.10305,4.34471,35975.8
76,0,0.001,12.3203,2000,6.33178,6.08989,4.21257,6.59388,810.227,804.141,2916.82,2894.91,0.5625,2360.59,21.9222,48.7742,765.625,765.625,0.400664,801.328,0.00349161,6.98322,13.9196,27839.1,415.586,-0.451819,8.90855e-12,0.101695,2.75437,36441.7
77,0,0.001,12.5165,2000,6.26205,6.02635,4.19715,6.5171,809.488,803.113,2914.16,2891.21,0.507812,2337.44,22.4116,49.6474,765.625,765.625,0.400287,800.574,0.00337111,6.74223,14.1057,28211.5,415.348,-0.437988,-8.69994e-12,0.104178,3.07917,36905.2
78,0,0.001,11.8684,2000,6.30813,6.06789,4.1989,6.56833,809.945,804.074,2915.8,2894.67,0.511719,2364.38,22.1485,49.1783,765.625,765.625,0.400758,801.516,0.00347715,6.9543,14.0064,28012.8,415.699,-0.446833,-1.40747e-11,0.102236,3.38163,37385.2
79,0,0.001,11.3427,2000,6.24102,6.00751,4.18847,6.49362,811.203,805.098,2920.33,2898.35,0.367188,2360.96,21.4855,48.878,765.625,765.625,0.401631,803.262,0.00370629,7.41257,14.1837,28367.4,416.312,-0.474272,1.27247e-11,0.103819,2.98834,37861.9
80,0,0.001,11.8468,2000,6.14036,5.9175,4.17161,6.38104,809.422,803.254,2913.92,2891.71,0.402344,2369.47,22.9179,50.8877,765.625,765.625,0.400621,801.242,0.00336909,6.73817,14.4594,28918.9,415.543,-0.444533,1.13966e-11,0.103055,2.90992,38328.5
81,0,0.001,12.2304,2000,6.21907,5.98648,4.1833,6.47065,810.762,804.328,2918.74,2895.58,0.453125,2368.32,21.4477,48.9493,765.625,765.625,0.401031,802.062,0.00345657,6.91314,14.2383,28476.6,416.004,-0.449042,-9.79912e-12,0.102703,2.63031,38793.4
82,0,0.001,12.4147,2000,6.30937,6.06771,4.19417,6.5713,809.547,804,2914.37,2894.4,0.496094,2371.48,22.5589,49.6284,765.625,765.625,0.40076,801.52,0.00335441,6.70882,14.0286,28057.1,415.516,-0.438126,-6.06684e-12,0.100797,2.79558,39263.6
83,0,0.001,12.6887,2000,6.04095,5.82018,4.16113,6.27953,809.348,802.098,2913.65,2887.55,0.398438,2325.67,22.6659,51.0531,765.625,765.625,0.400053,800.105,0.00309718,6.19436,14.6777,29355.3,415.391,-0.418117,6.19377e-12,0.108549,3.34381,39742.2
84,0,0.001,12.3509,2000,5.82303,5.62274,4.15905,6.03839,804.441,796.457,2895.99,2867.25,0.367188,2291.24,24.6233,53.8416,765.625,765.625,0.397311,794.621,0.00222488,4.44977,15.0766,30153.1,412.922,-0.324068,2.12706e-11,0.110691,3.13511,40222.8
85,0,0.001,11.3392,2000,6.23146,5.99819,4.17619,6.48386,810.805,804.898,2918.9,2897.63,0.398438,2373.71,21.6648,49.1974,765.625,765.625,0.401453,802.906,0.00346756,6.93511,14.2515,28503,416.27,-0.448371,3.57102e-12,0.10368,2.94995,40704.8
86,0,0.001,11.8925,2000,6.08907,5.87042,4.16072,6.32494,809.617,802.312,2914.62,2888.32,0.375,2331.5,22.0367,50.1978,765.625,765.625,0.400219,800.438,0.00304778,6.09556,14.5523,29104.6,415.516,-0.408602,1.17953e-11,0.104926,2.72087,41183.5
87,0,0.001,12.2937,2000,6.24809,6.01049,4.18785,6.50541,808.707,802.703,2911.35,2889.73,0.335938,2367.13,22.8138,50.1635,765.625,765.625,0.400512,801.023,0.00313436,6.26873,14.1668,28333.7,414.98,-0.412526,-1.46423e-11,0.104753,2.56189,41642.7
88,0,0.001,12.3531,2000,6.34363,6.10304,4.18453,6.60414,811.844,806.203,2922.64,2902.33,0.40625,2377.82,21.0669,48.0512,765.625,765.625,0.402086,804.172,0.00354693,7.09386,13.9783,27956.6,416.633,-0.459579,3.59601e-12,0.100343,2.7607,42106.3
89,0,0.001,12.4237,2000,6.36925,6.12426,4.18316,6.63485,810.641,804.121,2918.31,2894.84,0.472656,2360.74,21.5045,48.3109,765.625,765.625,0.400879,801.758,0.0031439,6.28779,13.8924,27784.8,415.68,-0.422842,-4.76675e-12,0.099261,2.70542,42585.5
90,0,0.001,12.037,2000,6.31327,6.0755,4.1768,6.57065,810.68,804.973,2918.45,2897.9,0.367188,2380.97,21.6333,48.7418,765.625,765.625,0.401568,803.137,0.00333954,6.67908,14.0382,28076.4,416.176,-0.437239,-6.10866e-12,0.0982197,3.09484,43066
