step,klcoef,lr,rollout_time,horizon,speed,speed_rl,speed_rl_std,speed_human,inflow,outflow,inflow_hourly,outflow_hourly,collisions,fuel,backlog_step,n_total_veh_step,flow_horizontal,flow_vertical,raw_reward_mean,raw_reward_sum,reward_mean,reward_sum,n_veh_step_mean,n_veh_step_sum,n_veh_unique,policy_loss,kl,entropy,gd_time,total_time
45,0,0.001,12.2449,2000,2.99738,2.99738,3.41589,,517.824,498.145,1864.17,1793.32,0.289062,1592.3,51.8503,77.1783,765.625,765.625,0.24835,496.699,0.00706271,14.1254,25.3182,50636.5,526.445,-0.571519,2.03685e-12,0.164594,3.09122,22945.7
46,0,0.001,12.451,2000,2.9986,2.9986,3.25157,,512.184,491.23,1843.86,1768.43,0.429688,1552.04,53.686,79.7043,765.625,765.625,0.244541,489.082,0.00586673,11.7335,26.008,52016,520.926,-0.383641,-2.0822e-12,0.155577,3.20826,23386.1
47,0,0.001,12.3262,2000,3.04384,3.04384,3.27309,,514.734,494.434,1853.04,1779.96,0.609375,1618.67,52.6222,78.322,765.625,765.625,0.245693,491.387,0.00607409,12.1482,25.69,51379.9,523.473,-0.430811,-1.5514e-11,0.162499,3.11912,23818
48,0,0.001,11.1187,2000,3.6098,3.6098,3.75516,,540.137,525.527,1944.49,1891.9,0.28125,1832.12,44.7302,66.6983,765.625,765.625,0.262061,524.121,0.011868,23.736,21.9609,43921.8,548.848,-1.14998,2.54664e-11,0.210085,2.82761,24218.9
49,0,0.001,11.1082,2000,3.56548,3.56548,3.66173,,538.695,523.82,1939.3,1885.75,0.460938,1846.78,45.2333,67.5113,765.625,765.625,0.260758,521.516,0.0110555,22.1111,22.2708,44541.7,547.391,-1.07451,1.35866e-11,0.191755,3.07867,24644.5
50,0,0.001,10.8551,2000,3.43509,3.43509,3.68869,,511.422,496.125,1841.12,1786.05,0.257812,1796.75,57.2762,79.9113,765.625,765.625,0.247418,494.836,0.00720114,14.4023,22.6276,45255.2,520.18,-0.605483,-1.00495e-11,0.22738,3.02212,25084.5
51,0,0.001,12.0981,2000,2.97391,2.97391,3.01552,,496.41,474.145,1787.08,1706.92,0.71875,1519.83,59.1383,85.6868,765.625,765.625,0.235275,470.551,0.00302548,6.05097,26.5378,53075.5,505.113,-0.0719996,-6.0004e-12,0.137224,5.09267,25540.1
52,0,0.001,10.3561,2000,3.77108,3.77108,3.80795,,543.508,530.051,1956.63,1908.18,0.367188,1932.73,43.2741,64.6064,765.625,765.625,0.264107,528.215,0.0115924,23.1848,21.3257,42651.4,552.273,-1.14863,2.28035e-12,0.190332,3.94816,25958.2
53,0,0.001,10.5981,2000,3.54351,3.54351,3.75688,,520.324,506.637,1873.17,1823.89,0.359375,1913.47,54.346,76.3859,765.625,765.625,0.25242,504.84,0.00804005,16.0801,22.0332,44066.4,528.918,-0.731642,7.21428e-13,0.217712,2.79257,26384.8
54,0,0.001,12.4551,2000,2.74517,2.74517,2.77478,,479.074,456.031,1724.67,1641.71,0.65625,1483.08,66.7771,94.8614,765.625,765.625,0.226375,452.75,-6.36992e-05,-0.127398,28.0731,56146.3,487.836,0.241148,2.32475e-11,0.0883431,3.25609,26845.3
55,0,0.001,14.2266,2000,2.73087,2.73087,2.81073,,483.16,459.367,1739.38,1653.72,0.710938,1464.55,63.702,91.9383,765.625,765.625,0.227906,455.812,0.000128552,0.257104,28.2247,56449.5,491.809,0.23747,-7.33688e-12,0.0935758,3.56429,27347.4
56,0,0.001,11.8275,2000,3.12149,3.12149,3.25404,,516.945,496.723,1861,1788.2,0.804688,1625.06,51.4365,76.9463,765.625,765.625,0.24635,492.699,0.00513059,10.2612,25.5,51000,525.664,-0.330807,-8.26689e-12,0.137823,3.16623,27783.8
57,0,0.001,11.375,2000,3.42001,3.42001,3.49371,,531.391,513.637,1913.01,1849.09,0.640625,1734.66,46.2899,70.0692,765.625,765.625,0.255217,510.434,0.0079798,15.9596,23.7708,47541.6,540.094,-0.67691,9.74621e-12,0.160188,2.98091,28195.7
58,0,0.001,11.0065,2000,3.52562,3.52562,3.61625,,539.527,522.805,1942.3,1882.1,0.585938,1792.03,43.3923,66.3838,765.625,765.625,0.259937,519.875,0.00923234,18.4647,22.9834,45966.8,548.145,-0.854963,-3.28238e-11,0.160053,3.02884,28595
59,0,0.001,11.7992,2000,3.7974,3.7974,3.84807,,547.023,533.25,1969.28,1919.7,0.34375,1908.01,41.458,62.8537,765.625,765.625,0.265766,531.531,0.0112441,22.4881,21.389,42778,555.672,-1.11406,6.21271e-12,0.17757,2.88118,29015
60,0,0.001,12.1597,2000,3.02739,3.02739,3.0431,,503.387,481.668,1812.19,1734,0.929688,1561.18,56.1174,82.5541,765.625,765.625,0.23851,477.02,0.0028898,5.7796,26.4263,52852.6,512.16,-0.0761564,8.29258e-12,0.127428,3.21084,29441.4
61,0,0.001,10.9675,2000,3.57621,3.57621,3.61233,,542.82,527.059,1954.15,1897.41,0.765625,1796.88,42.7799,65.4735,765.625,765.625,0.261615,523.23,0.00953515,19.0703,22.6861,45372.1,551.555,-0.916489,5.8262e-12,0.166259,4.46648,29844.2
62,0,0.001,10.4046,2000,3.88035,3.88035,3.96104,,543.578,530.648,1956.88,1910.33,0.335938,1961.02,43.2003,64.0258,765.625,765.625,0.264484,528.969,0.0102856,20.5712,20.8192,41638.5,552.344,-1.00102,-6.96933e-12,0.172178,2.74723,30233.5
63,0,0.001,10.821,2000,3.90601,3.90601,3.96732,,543.609,530.602,1956.99,1910.17,0.40625,1943.03,43.6468,64.3595,765.625,765.625,0.264285,528.57,0.0100084,20.0167,20.7064,41412.8,552.227,-0.9913,3.27701e-13,0.177254,6.04324,30814.9
64,0,0.001,15.7422,2000,3.92689,3.92689,3.97797,,544.715,532.18,1960.97,1915.85,0.367188,1982.99,43.0496,63.7486,765.625,765.625,0.265172,530.344,0.0101553,20.3106,20.6929,41385.9,553.543,-0.99586,-8.17931e-12,0.177797,2.82628,31329.3
65,0,0.001,10.017,2000,3.94949,3.94949,4.00452,,541.902,529.555,1950.85,1906.4,0.4375,1981.16,44.349,64.8046,765.625,765.625,0.263684,527.367,0.00947006,18.9401,20.4496,40899.2,550.652,-0.936945,-1.6027e-11,0.177837,2.85723,31740.2
66,0,0.001,10.092,2000,4.01969,4.01969,3.99038,,542.973,530.652,1954.7,1910.35,0.523438,2029.57,43.8955,64.1401,765.625,765.625,0.264018,528.035,0.00942889,18.8578,20.2387,40477.3,551.68,-0.92395,1.10885e-11,0.177882,2.86344,32155.3
67,0,0.001,17.6117,2000,3.82581,3.82581,3.80049,,547.691,533.633,1971.69,1921.08,0.679688,1917.09,40.8358,62.162,765.625,765.625,0.265117,530.234,0.00966318,19.3264,21.3195,42638.9,556.324,-0.967376,1.11942e-11,0.165207,2.88961,32708.3
68,0,0.001,10.1756,2000,3.9043,3.9043,3.82115,,546.496,533.227,1967.39,1919.62,0.734375,1935.84,42.0627,62.8974,765.625,765.625,0.264777,529.555,0.00947313,18.9463,20.8285,41656.9,555.312,-0.954413,-2.78749e-12,0.172441,2.82367,33123.4
