step,klcoef,lr,rollout_time,horizon,speed,speed_rl,speed_rl_std,speed_human,inflow,outflow,inflow_hourly,outflow_hourly,collisions,fuel,backlog_step,n_total_veh_step,flow_horizontal,flow_vertical,raw_reward_mean,raw_reward_sum,reward_mean,reward_sum,n_veh_step_mean,n_veh_step_sum,n_veh_unique,policy_loss,kl,entropy,gd_time,total_time
86,0,0.001,8.45682,2000,5.89748,5.57857,3.53585,6.25849,634.641,624.945,2284.71,2249.8,2.10625,2571.9,6.86774,23.3555,778.75,782.5,0.307207,614.414,0.000896721,1.79344,8.64985,17299.7,321.892,-0.227328,-4.48134e-13,0.0859862,5.0266,97904.1
87,0,0.001,8.4283,2000,5.90498,5.58166,3.56997,6.27122,635.953,627.02,2289.43,2257.27,1.78438,2590.15,6.44806,22.7898,778.75,782.5,0.309049,618.098,0.00148395,2.96791,8.58575,17171.5,322.575,-0.293044,-1.55578e-12,0.0850632,5.10301,99105.3
88,0,0.001,8.42561,2000,5.9464,5.62266,3.57058,6.31287,636.552,627.216,2291.59,2257.98,2.15313,2609.62,6.16779,22.433,778.75,782.5,0.308225,616.45,0.00118808,2.37616,8.54343,17086.9,322.825,-0.279728,-2.45824e-12,0.0851317,7.93383,100312
89,0,0.001,8.4195,2000,5.93433,5.61219,3.54275,6.29893,635.594,626.258,2288.14,2254.53,2.025,2589.72,6.54655,22.9314,778.75,782.5,0.308066,616.133,0.00109427,2.18854,8.5982,17196.4,322.397,-0.251566,3.39106e-12,0.0864041,5.51612,101521
90,0,0.001,8.46309,2000,5.93469,5.6158,3.51904,6.29533,633.684,623.502,2281.26,2244.61,2.52188,2563.16,7.13925,23.6151,778.75,782.5,0.305446,610.892,0.000257724,0.515448,8.63756,17275.1,321.386,-0.162408,-7.06224e-14,0.0871583,5.08588,102723
91,0,0.001,8.4436,2000,5.92441,5.59936,3.55255,6.29277,636.087,626.825,2289.91,2256.57,1.94375,2582.3,6.37224,22.7018,778.75,782.5,0.308553,617.106,0.00126153,2.52307,8.57886,17157.7,322.605,-0.273387,-1.05123e-12,0.088414,5.01193,103914
92,0,0.001,8.53038,2000,5.81774,5.49876,3.49304,6.1794,632.839,623.298,2278.22,2243.87,1.89375,2550.47,7.58685,24.2598,778.75,782.5,0.306915,613.83,0.000693859,1.38772,8.75326,17506.5,321.009,-0.192607,-7.95653e-12,0.0952844,6.45143,105122
93,0,0.001,8.55517,2000,5.8817,5.55983,3.4952,6.24666,634.027,624.455,2282.5,2248.04,2.07812,2589.61,7.11225,23.6641,778.75,782.5,0.307032,614.064,0.000737802,1.4756,8.68751,17375,321.644,-0.203206,-1.00913e-11,0.0921026,6.17467,106339
94,0,0.001,8.46303,2000,5.87479,5.5574,3.48981,6.23416,632.261,622.25,2276.14,2240.1,2.25312,2535.71,7.65862,24.2795,778.75,782.5,0.305492,610.984,0.000188821,0.377641,8.7161,17432.2,320.717,-0.13263,-3.45842e-12,0.0920181,5.06667,107542
95,0,0.001,8.43961,2000,5.96003,5.63401,3.57801,6.3293,636.705,627.458,2292.14,2258.85,1.94063,2582.2,6.15969,22.4035,778.75,782.5,0.308877,617.755,0.00135307,2.70614,8.53215,17064.3,322.959,-0.287192,-8.95621e-12,0.0856835,4.91016,108754
96,0,0.001,8.49175,2000,5.94839,5.62315,3.57065,6.31674,636.759,627.623,2292.33,2259.44,1.99687,2596.01,6.04914,22.3097,778.75,782.5,0.30882,617.639,0.00135792,2.71583,8.54253,17085.1,322.969,-0.292449,9.61485e-12,0.0872575,6.4251,109969
97,0,0.001,8.36614,2000,5.96278,5.63868,3.58206,6.32968,636.619,627.095,2291.83,2257.54,2.12812,2567.11,6.06839,22.3137,778.75,782.5,0.308227,616.455,0.00107864,2.15728,8.53068,17061.4,322.859,-0.265716,-7.74822e-12,0.0866391,5.59255,111170
98,0,0.001,8.47065,2000,5.96488,5.63958,3.58265,6.33321,636.864,627.667,2292.71,2259.6,1.99687,2593.31,6.13844,22.3591,778.75,782.5,0.308841,617.683,0.00129298,2.58595,8.51953,17039.1,323.033,-0.286826,2.17688e-12,0.0852572,5.71995,112375
99,0,0.001,8.4865,2000,5.96086,5.64043,3.54871,6.32335,634.892,624.961,2285.61,2249.86,2.50937,2593.55,6.66406,23.0282,778.75,782.5,0.306207,612.414,0.00047897,0.95794,8.58246,17164.9,322.002,-0.192603,-1.11451e-11,0.0861444,4.99659,113592
100,0,0.001,8.34785,2000,6.00001,5.67771,3.60081,6.36427,636.602,626.872,2291.77,2256.74,2.4625,2592.59,6.11576,22.309,778.75,782.5,0.30728,614.559,0.000775247,1.55049,8.49639,16992.8,322.859,-0.237907,-1.2103e-11,0.0840997,6.61531,114802
101,0,0.001,8.44789,2000,5.99276,5.67497,3.6046,6.3513,635.669,625.675,2288.41,2252.43,2.65313,2577.8,6.59535,22.8426,778.75,782.5,0.306205,612.409,0.000415739,0.831477,8.51694,17033.9,322.414,-0.203394,8.39932e-12,0.0830179,5.33609,116006
102,0,0.001,8.42695,2000,5.99055,5.672,3.62402,6.35005,636.017,626.095,2289.66,2253.94,2.60312,2592.74,6.3511,22.5836,778.75,782.5,0.30654,613.08,0.000447914,0.895829,8.5111,17022.2,322.489,-0.212848,8.69579e-12,0.0827837,6.17207,117218
103,0,0.001,8.40691,2000,5.95948,5.6367,3.64059,6.32443,636.333,627.177,2290.8,2257.84,2.04688,2590.98,6.40116,22.597,778.75,782.5,0.308471,616.942,0.00112725,2.2545,8.50516,17010.3,322.798,-0.269441,-5.51904e-13,0.0838991,5.33279,118424
104,0,0.001,8.44784,2000,5.94868,5.62361,3.62133,6.31676,636.494,627.356,2291.38,2258.48,1.9625,2596.25,6.25844,22.4605,778.75,782.5,0.308772,617.544,0.00124953,2.49905,8.51315,17026.3,322.803,-0.280879,5.2772e-12,0.0856538,6.30574,119639
105,0,0.001,8.50216,2000,5.94087,5.61344,3.5726,6.31219,636.722,627.564,2292.2,2259.23,1.81875,2583.87,6.12052,22.3969,778.75,782.5,0.309235,618.47,0.00136377,2.72754,8.55317,17106.3,322.923,-0.284918,-1.22119e-11,0.0902565,5.49183,120848
106,0,0.001,8.42081,2000,5.94238,5.61921,3.55115,6.30839,636.006,626.611,2289.62,2255.8,1.93437,2585.1,6.25986,22.6013,778.75,782.5,0.30847,616.939,0.00104442,2.08884,8.5783,17156.6,322.561,-0.24591,7.3946e-12,0.0901569,4.99073,122063
107,0,0.001,8.55589,2000,5.9197,5.59261,3.55856,6.2908,636.355,627.244,2290.88,2258.08,1.73125,2575.82,6.325,22.6655,778.75,782.5,0.309294,618.587,0.00138387,2.76774,8.585,17170,322.778,-0.280647,-6.70592e-12,0.0889231,5.02918,123277
108,0,0.001,8.47627,2000,5.92159,5.59711,3.55072,6.28939,636.136,626.866,2290.09,2256.72,1.875,2575.37,6.31168,22.6602,778.75,782.5,0.308745,617.491,0.00113108,2.26216,8.58515,17170.3,322.65,-0.257756,-7.97569e-13,0.0881899,7.5807,124496
109,0,0.001,8.51378,2000,5.89573,5.57106,3.58213,6.26374,636.337,627.498,2290.82,2258.99,1.5125,2566.72,6.26445,22.6075,778.75,782.5,0.309968,619.936,0.00155042,3.10083,8.58824,17176.5,322.741,-0.291518,7.47208e-13,0.0873641,5.56449,125720
110,0,0.001,8.49981,2000,5.95732,5.62954,3.55351,6.32896,636.658,627.38,2291.97,2258.57,1.9125,2585.65,6.10052,22.3581,778.75,782.5,0.308909,617.817,0.0012354,2.4708,8.54077,17081.5,322.898,-0.269769,1.05091e-11,0.088892,5.01572,126929
111,0,0.001,8.47289,2000,5.96033,5.63829,3.53816,6.32473,635.467,625.534,2287.68,2251.92,2.35938,2557.54,6.53935,22.8663,778.75,782.5,0.306869,613.737,0.000535614,1.07123,8.56609,17132.2,322.288,-0.203706,-1.57287e-11,0.0894253,5.06854,128141
112,0,0.001,8.46142,2000,5.96758,5.64547,3.55212,6.33214,635.773,625.994,2288.78,2253.58,2.25937,2572.54,6.32753,22.6536,778.75,782.5,0.307348,614.697,0.000637473,1.27495,8.5652,17130.4,322.42,-0.213117,-1.14707e-12,0.0888842,6.48958,129351
113,0,0.001,8.41068,2000,6.03754,5.71287,3.58678,6.40442,637.122,627.17,2293.64,2257.81,2.72812,2584.6,5.84633,21.9656,778.75,782.5,0.306765,613.53,0.000495054,0.990109,8.45841,16916.8,323.122,-0.220526,-4.57918e-12,0.0845591,7.605,130577
114,0,0.001,8.4402,2000,5.92904,5.60139,3.60759,6.30059,636.531,627.525,2291.51,2259.09,1.73438,2575.19,6.31832,22.5543,778.75,782.5,0.309427,618.853,0.0013777,2.75539,8.53534,17070.7,322.873,-0.28677,-3.73914e-12,0.0868524,8.72092,131800
115,0,0.001,8.53949,2000,5.96355,5.63488,3.5815,6.33629,637.048,628.116,2293.37,2261.22,1.79688,2602.66,5.9752,22.1857,778.75,782.5,0.309566,619.131,0.00140809,2.81618,8.5196,17039.2,323.159,-0.290272,3.46331e-12,0.0874763,5.07195,133018
116,0,0.001,8.46288,2000,5.9916,5.66354,3.59575,6.36313,637.756,628.761,2295.92,2263.54,1.9625,2614.02,5.65754,21.7893,778.75,782.5,0.309474,618.948,0.00135524,2.71049,8.47615,16952.3,323.461,-0.294759,-1.67368e-11,0.0862854,7.99352,134253
117,0,0.001,8.53404,2000,5.99253,5.66335,3.59365,6.36554,637.145,628.048,2293.72,2260.97,1.91875,2599.71,5.92338,22.0717,778.75,782.5,0.309227,618.455,0.00124836,2.49672,8.48396,16967.9,323.123,-0.280532,-7.06194e-14,0.0856443,4.99209,135481
118,0,0.001,8.36489,2000,6.00581,5.67616,3.57953,6.37941,637.103,628.027,2293.57,2260.9,1.97812,2610.4,5.95247,22.0908,778.75,782.5,0.309068,618.136,0.00120184,2.40369,8.47791,16955.8,323.113,-0.274393,6.09866e-12,0.0861164,5.04077,136703
119,0,0.001,8.48244,2000,5.99524,5.66837,3.56178,6.36544,636.739,627.667,2292.26,2259.6,2.06875,2617.2,5.96653,22.1737,778.75,782.5,0.308662,617.323,0.00100756,2.01513,8.50883,17017.7,322.97,-0.254919,-4.77188e-12,0.0877619,5.17078,137929
120,0,0.001,8.46288,2000,5.9677,5.64224,3.546,6.33651,636.314,626.902,2290.73,2256.85,2.17813,2592.94,6.15334,22.44,778.75,782.5,0.308005,616.011,0.000844548,1.6891,8.5502,17100.4,322.747,-0.23032,1.00302e-11,0.089967,6.95022,139145
121,0,0.001,8.49604,2000,5.95206,5.63222,3.53919,6.31398,634.655,624.444,2284.76,2248,2.52188,2561.82,6.87646,23.277,778.75,782.5,0.305917,611.834,8.81896e-05,0.176379,8.60066,17201.3,321.864,-0.15145,-2.9466e-11,0.0906634,8.59559,140388
122,0,0.001,8.57734,2000,6.01128,5.68348,3.60063,6.38245,637.555,628.381,2295.2,2262.17,2.20312,2622.73,5.75497,21.8638,778.75,782.5,0.308683,617.366,0.00107076,2.14152,8.46179,16923.6,323.398,-0.270563,-3.19736e-12,0.0881639,8.7998,141642
123,0,0.001,8.5895,2000,6.00984,5.68173,3.57765,6.38151,637.147,627.855,2293.73,2260.28,2.125,2605.59,5.88463,22.0309,778.75,782.5,0.308615,617.23,0.00101681,2.03362,8.47951,16959,323.116,-0.258203,1.55899e-11,0.0885967,5.18025,142865
124,0,0.001,8.5015,2000,5.95253,5.62743,3.53018,6.32091,635.639,626.13,2288.3,2254.07,2.1625,2571.35,6.4144,22.7746,778.75,782.5,0.307659,615.317,0.00068414,1.36828,8.58776,17175.5,322.428,-0.212194,5.07096e-12,0.0935023,5.11966,144102
125,0,0.001,8.57248,2000,5.94053,5.61548,3.52203,6.30905,635.605,625.969,2288.18,2253.49,2.03437,2561.52,6.34956,22.7152,778.75,782.5,0.307898,615.797,0.000693533,1.38707,8.59063,17181.3,322.342,-0.209681,-1.05093e-11,0.0919169,5.22095,145342
126,0,0.001,8.53399,2000,5.90638,5.57863,3.51028,6.27878,635.722,626.498,2288.6,2255.39,1.64375,2566.22,6.47271,22.9013,778.75,782.5,0.30914,618.28,0.00116559,2.33118,8.63011,17260.2,322.38,-0.245215,1.9962e-11,0.095179,18.7438,146612
127,0,0.001,8.80782,2000,5.85404,5.53696,3.47732,6.21331,630.919,620.736,2271.31,2234.65,2.275,2532.85,8.14723,24.8703,778.75,782.5,0.30468,609.361,-0.000363882,-0.727764,8.76834,17536.7,320.055,-0.0612661,-2.34356e-12,0.0975668,7.62028,147872
128,0,0.001,8.57067,2000,6.02885,5.70182,3.57891,6.39905,637.07,627.448,2293.45,2258.81,2.4,2591,5.88699,22.0292,778.75,782.5,0.307724,615.448,0.000689222,1.37844,8.47223,16944.5,323.113,-0.232962,1.78377e-13,0.0882076,5.1787,149109
129,0,0.001,8.51631,2000,6.01437,5.68694,3.59477,6.38507,637.509,628.18,2295.03,2261.45,2.18438,2584.85,5.80949,21.9385,778.75,782.5,0.308629,617.258,0.00102609,2.05217,8.4704,16940.8,323.383,-0.26252,6.76674e-13,0.0879673,7.10192,150353
130,0,0.001,8.49622,2000,6.01159,5.68288,3.56588,6.38402,636.636,627.362,2291.89,2258.51,2.2,2597.82,6.03425,22.2107,778.75,782.5,0.308181,616.362,0.000841156,1.68231,8.4932,16986.4,322.892,-0.234132,-6.77812e-12,0.0890763,8.64141,151606
131,0,0.001,8.61724,2000,6.0141,5.68797,3.55382,6.38331,636.414,626.694,2291.09,2256.1,2.52188,2614.32,6.15815,22.3572,778.75,782.5,0.307042,614.084,0.000462135,0.92427,8.50137,17002.7,322.758,-0.208201,-4.33761e-13,0.0904372,8.61141,152869
132,0,0.001,8.61433,2000,6.02145,5.69068,3.56298,6.39645,637.377,628.147,2294.56,2261.33,2.175,2618.38,5.77179,21.8994,778.75,782.5,0.308636,617.272,0.000986472,1.97294,8.47166,16943.3,323.253,-0.257932,7.59567e-12,0.0923891,7.99422,154104
133,0,0.001,8.58268,2000,5.99599,5.66371,3.61955,6.37303,637.359,628.377,2294.49,2262.16,1.9,2603.15,5.98527,22.0663,778.75,782.5,0.309438,618.877,0.00125806,2.51612,8.45548,16911,323.27,-0.282998,1.47531e-11,0.0895504,8.71009,155349
134,0,0.001,8.59452,2000,6.01617,5.6851,3.61571,6.39141,637.572,628.441,2295.26,2262.39,2.04688,2606.08,5.74769,21.8262,778.75,782.5,0.309103,618.206,0.00114805,2.2961,8.44869,16897.4,323.384,-0.273208,1.53971e-13,0.0884215,7.80897,156605
135,0,0.001,8.62957,2000,6.02835,5.69879,3.57719,6.40158,637.606,628.317,2295.38,2261.94,2.25,2621.73,5.80421,21.8935,778.75,782.5,0.308534,617.067,0.000868235,1.73647,8.45102,16902,323.375,-0.254544,1.52055e-12,0.0917905,5.12417,157838
136,0,0.001,8.518,2000,6.01429,5.68139,3.6074,6.39203,637.661,628.936,2295.58,2264.17,1.875,2622.53,5.70102,21.7661,778.75,782.5,0.30978,619.561,0.00130916,2.61831,8.44489,16889.8,323.442,-0.28679,1.10732e-11,0.0907456,5.12772,159075
137,0,0.001,8.45886,2000,6.03241,5.70215,3.57675,6.40659,637.375,628.181,2294.55,2261.45,2.15625,2629.87,5.76122,21.8494,778.75,782.5,0.3087,617.4,0.000942908,1.88582,8.448,16896,323.238,-0.246697,9.85146e-12,0.0925349,5.15677,160303
138,0,0.001,8.51432,2000,5.98428,5.65619,3.52777,6.35625,635.598,626.002,2288.15,2253.61,2.2125,2591.17,6.38119,22.6846,778.75,782.5,0.30747,614.939,0.00053496,1.06992,8.55671,17113.4,322.4,-0.192715,-4.06704e-12,0.0978971,7.59177,161535
139,0,0.001,8.62336,2000,5.94938,5.61592,3.57984,6.32848,636.858,628.228,2292.69,2261.62,1.46875,2590.42,6.10577,22.3212,778.75,782.5,0.310442,620.884,0.00147573,2.95147,8.5279,17055.8,323.077,-0.286078,-8.56731e-13,0.0959019,5.18717,162774
140,0,0.001,8.52668,2000,5.99074,5.65882,3.55262,6.36755,637.87,628.875,2296.33,2263.95,1.89375,2619.1,5.56128,21.7184,778.75,782.5,0.309703,619.406,0.00122604,2.45209,8.49212,16984.2,323.495,-0.28109,1.34677e-11,0.0970604,5.2411,164009
141,0,0.001,8.56219,2000,5.97635,5.64738,3.52672,6.34959,636.459,627.291,2291.25,2258.25,1.96875,2592.96,6.05269,22.3179,778.75,782.5,0.308723,617.447,0.000939444,1.87889,8.54279,17085.6,322.817,-0.234873,-3.34359e-13,0.098172,7.07007,165276
142,0,0.001,8.4673,2000,5.99106,5.66705,3.55118,6.35777,635.442,625.848,2287.59,2253.05,2.32812,2597.15,6.40065,22.6868,778.75,782.5,0.307104,614.208,0.000345408,0.690816,8.54234,17084.7,322.288,-0.17255,1.32949e-11,0.0944481,8.63793,166544
143,0,0.001,8.69449,2000,5.99173,5.65985,3.60882,6.3682,637.494,628.617,2294.98,2263.02,1.68125,2585.48,5.85652,21.9781,778.75,782.5,0.310105,620.211,0.0013697,2.73941,8.47329,16946.6,323.392,-0.285966,-9.32621e-12,0.0916579,5.17444,167787
144,0,0.001,8.51705,2000,5.98071,5.65169,3.56601,6.35391,636.828,627.902,2292.58,2260.45,1.75,2594.55,5.99651,22.1987,778.75,782.5,0.309576,619.152,0.00119902,2.39804,8.51028,17020.6,323.009,-0.254809,1.09601e-11,0.0943339,5.20163,169038
145,0,0.001,8.52577,2000,5.98801,5.65671,3.5818,6.36396,637.558,628.623,2295.21,2263.04,1.73438,2603.71,5.75836,21.9202,778.75,782.5,0.309976,619.952,0.00134339,2.68678,8.49315,16986.3,323.306,-0.278426,1.05249e-11,0.0941756,5.18958,170285
146,0,0.001,8.52828,2000,5.93144,5.60164,3.61237,6.30584,636.705,628.153,2292.14,2261.35,1.45312,2579.89,6.16626,22.3898,778.75,782.5,0.310444,620.888,0.00143945,2.8789,8.53012,17060.2,322.95,-0.282502,9.58445e-12,0.0929679,7.02339,171536
147,0,0.001,8.50198,2000,6.0266,5.69399,3.56915,6.40383,638.141,629.255,2297.31,2265.32,1.88125,2612.92,5.43231,21.5015,778.75,782.5,0.309924,619.848,0.00125768,2.51536,8.44493,16889.9,323.592,-0.279138,-3.77912e-12,0.0944958,5.17656,172766
148,0,0.001,8.62739,2000,5.99689,5.6638,3.60077,6.375,637.647,628.839,2295.53,2263.82,1.8,2603.06,5.82233,21.9337,778.75,782.5,0.30992,619.839,0.0012573,2.5146,8.46973,16939.5,323.428,-0.285432,2.36688e-12,0.0917383,7.43883,174023
149,0,0.001,8.45452,2000,6.02081,5.69224,3.56172,6.39304,637.134,627.619,2293.68,2259.43,2.24375,2590,5.86432,22.0127,778.75,782.5,0.3082,616.4,0.000680166,1.36033,8.47836,16956.7,323.128,-0.224681,7.17585e-12,0.0930303,8.81857,175294
150,0,0.001,8.66211,2000,6.02119,5.68836,3.60735,6.39867,637.869,629.142,2296.33,2264.91,1.8,2609.93,5.57667,21.6376,778.75,782.5,0.310071,620.142,0.00133204,2.66409,8.44149,16883,323.536,-0.289269,-1.53683e-12,0.0895173,5.26284,176543
151,0,0.001,8.52788,2000,5.99554,5.66355,3.57555,6.37229,637.334,628.498,2294.4,2262.59,1.7875,2610.32,5.85207,22.0068,778.75,782.5,0.30978,619.561,0.00117507,2.35014,8.48923,16978.5,323.247,-0.269981,-1.4021e-11,0.0908816,5.2321,177790
152,0,0.001,8.48679,2000,6.03451,5.70213,3.56779,6.41147,637.961,629.189,2296.66,2265.08,1.9,2633.38,5.55191,21.6216,778.75,782.5,0.309845,619.689,0.00120764,2.41528,8.44346,16886.9,323.562,-0.270375,7.47732e-12,0.0911707,8.84244,179056
153,0,0.001,8.66898,2000,5.98815,5.65418,3.61924,6.36744,637.072,628.495,2293.46,2262.58,1.71875,2620.03,6.01671,22.1024,778.75,782.5,0.309951,619.902,0.00118067,2.36134,8.4592,16918.4,323.12,-0.273762,-9.4823e-12,0.0874176,8.10257,180330
154,0,0.001,8.59361,2000,5.99106,5.65798,3.62096,6.36914,637.411,628.923,2294.68,2264.12,1.51875,2608.69,5.87529,21.9728,778.75,782.5,0.310665,621.33,0.00143676,2.87351,8.4635,16927,323.322,-0.288503,1.27747e-11,0.0864196,8.67342,181615
155,0,0.001,8.60248,2000,6.05113,5.71946,3.59329,6.42697,637.913,629.041,2296.48,2264.55,2.0375,2643.93,5.50158,21.5227,778.75,782.5,0.309427,618.853,0.00103753,2.07506,8.41579,16831.6,323.53,-0.259234,-9.49391e-12,0.0865935,8.87185,182878
156,0,0.001,8.66082,2000,6.00554,5.67159,3.57053,6.38462,638.261,629.544,2297.74,2266.36,1.73125,2616.99,5.45754,21.5683,778.75,782.5,0.310444,620.888,0.0013602,2.72041,8.46936,16938.7,323.694,-0.294305,-4.3908e-12,0.0873522,8.50782,184134
157,0,0.001,8.65662,2000,6.01818,5.68369,3.58154,6.39799,637.981,629.038,2296.73,2264.53,1.92813,2599.8,5.57542,21.6538,778.75,782.5,0.309698,619.397,0.00112817,2.25634,8.45255,16905.1,323.609,-0.27057,-2.77711e-12,0.0861445,5.4399,185360
158,0,0.001,8.55419,2000,6.0365,5.70365,3.57889,6.41393,637.936,628.998,2296.57,2264.39,1.88437,2612.5,5.54852,21.6026,778.75,782.5,0.309788,619.577,0.00120232,2.40464,8.43539,16870.8,323.559,-0.266504,-1.52494e-12,0.0868393,63.7934,186662
159,0,0.001,8.58013,2000,6.0056,5.67599,3.57174,6.3794,636.994,627.694,2293.18,2259.7,2.09687,2590.21,5.82902,22.0188,778.75,782.5,0.308605,617.209,0.000760488,1.52098,8.50131,17002.6,323.023,-0.227091,1.57725e-13,0.0869451,114.127,188028
160,0,0.001,8.61187,2000,5.95532,5.6315,3.53208,6.32231,633.828,623.9,2281.78,2246.04,2.25625,2566.47,7.12312,23.5599,778.75,782.5,0.306309,612.619,-5.7299e-05,-0.114598,8.62003,17240,321.502,-0.116097,-1.72708e-12,0.0889564,243.23,189515
161,0,0.001,8.71123,2000,5.98377,5.6559,3.53059,6.35549,636.083,626.786,2289.9,2256.43,2.02813,2593.95,6.2759,22.552,778.75,782.5,0.308323,616.645,0.000637946,1.27589,8.54387,17087.7,322.595,-0.201955,9.86194e-12,0.0889438,158.465,190919
162,0,0.001,8.62114,2000,6.01904,5.69095,3.55487,6.39073,636.544,627.247,2291.56,2258.09,2.16875,2599.8,6.04251,22.2432,778.75,782.5,0.308202,616.403,0.000599581,1.19916,8.50314,17006.3,322.842,-0.200689,-4.72627e-12,0.0878355,37.9409,192200
163,0,0.001,8.61338,2000,6.03391,5.7056,3.56068,6.40584,636.502,627.025,2291.41,2257.29,2.39375,2595.99,6.00316,22.1582,778.75,782.5,0.307528,615.056,0.000359249,0.718498,8.48001,16960,322.842,-0.188769,-2.04981e-12,0.0873053,40.5758,193479
164,0,0.001,8.53371,2000,6.07511,5.74335,3.60959,6.45082,638.336,629.019,2298.01,2264.47,2.2875,2616.04,5.35653,21.3166,778.75,782.5,0.308791,617.581,0.000776999,1.554,8.38428,16768.6,323.712,-0.248519,-1.11423e-11,0.084329,40.975,194753
165,0,0.001,8.63002,2000,6.05234,5.72224,3.58727,6.42613,637.792,628.672,2296.05,2263.22,2.08125,2622.64,5.57301,21.6237,778.75,782.5,0.309133,618.266,0.000912322,1.82464,8.42856,16857.1,323.458,-0.248808,7.62443e-13,0.085576,48.6299,196053
166,0,0.001,8.56024,2000,6.04871,5.71896,3.59221,6.42219,637.847,628.606,2296.25,2262.98,2.275,2604.81,5.54927,21.617,778.75,782.5,0.308616,617.231,0.000722646,1.44529,8.43674,16873.5,323.531,-0.233976,0.00203843,0.0838322,44.2989,197333
167,0,0.001,8.71546,2000,6.05024,5.72022,3.59035,6.42396,637.892,628.667,2296.41,2263.2,2.27188,2620.32,5.42152,21.4731,778.75,782.5,0.308654,617.308,0.00076989,1.53978,8.42905,16858.1,323.541,-0.163848,0.573997,0.0767883,51.4788,198637
168,0,0.001,8.67491,2000,6.04238,5.71389,3.59229,6.41429,637.859,628.384,2296.29,2262.18,2.3125,2595.79,5.54484,21.6213,778.75,782.5,0.308411,616.822,0.000636861,1.27372,8.4413,16882.6,323.514,-0.220391,0.0181716,0.0762202,41.2646,199930
169,0,0.001,8.69579,2000,6.05628,5.72543,3.59186,6.43106,637.831,628.592,2296.19,2262.93,2.1875,2606.4,5.59836,21.6296,778.75,782.5,0.308827,617.655,0.000781795,1.56359,8.41907,16838.2,323.503,-0.19582,0.22714,0.0681678,35.0538,201214
170,0,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
